idCampagne,campagne,idRegion,libelleRegion,idSecteur,libelleSecteur,idGroupement,libelleGroupement,S_Prevu,S_realise,TonnagePrevu,TonnageRealise,TonnageEvacue,TonnageAchete,TonnagePaye,NetAPaye,MontantPaye,Credit,RemboursementCredit,Arriere,RemboursementArriere
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233320,KAGNAKDJE 2,0.0,0.0,90000,56340,56340,0,0,0,0,75009660,68460930,16457625,248250
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233320,KAGNAKDJE 2,50.0,50.0,70000,32540,7508,7508,7508,553860,553860,34642500,4757760,6148490,0
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233320,KAGNAKDJE 2,54.0,56.0,60000,41480,41480,40276,40276,49800,49800,26211800,24849720,9590180,17360
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233320,KAGNAKDJE 2,73.0,73.0,90000,78120,78120,75414,75414,3043205,3043205,36950000,36950000,9590180,0
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233320,KAGNAKDJE 2,83.0,73.0,90000,66930,66930,66507,66507,2511560,2511560,36130700,36130700,11987725,0
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233320,KAGNAKDJE 2,115.0,115.0,230000,98230,98230,192656,192656,4017620,4017620,40259200,40259200,13578300,3988120
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233320,KAGNAKDJE 2,0.0,0.0,0,0,0,0,0,0,0,63440070,6715680,26957455,3854550
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233320,KAGNAKDJE 2,126.0,128.0,205000,220800,220800,0,0,0,0,35266880,31872305,0,0
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,149.0,150.0,240000,224420,224420,0,0,0,0,34639500,31330210,1,0
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,0.0,0.0,0,0,0,0,0,0,0,96772080,96788520,10527810,0
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,139.0,139.0,270000,232400,232400,456878,456878,33956865,33956865,74711970,70966965,13237160,10308020
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,116.0,117.0,210000,167620,167620,164223,164223,20809035,20809035,52363920,52363920,7922480,0
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,117.0,123.0,190000,219740,219740,215365,215365,31932745,31932745,65654600,64582100,7922480,65920
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,118.0,130.0,240000,166840,166840,163505,163505,18790210,18790210,86224350,86224350,10001560,16760
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,136.0,145.0,240000,103040,53919,53919,38729,8426550,6318670,103542750,16967100,12481001,0
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,0.0,0.0,170000,106300,106300,0,0,0,0,145743162,134216220,10511370,0
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,131.0,131.0,192000,211990,211990,0,0,0,0,177442391,177442391,21443737,7522482
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,131.0,131.5,170000,147470,147470,0,0,0,0,202542193,202542192,25711364,693672
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,150.0,150.0,230000,190160,190160,0,0,0,0,178166240,178166240,4472172,2412210
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,145.0,140.0,229000,202560,202560,0,0,0,0,171923605,171923605,2320209,829485
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,167.0,177.0,242000,207300,207300,0,0,0,0,189426720,189426720,3433271,3433270
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,147.0,154.0,200000,185400,185400,0,0,0,0,28391530,28391530,1,0
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233166,KOUDJOUROU,187.0,189.0,250000,258540,258540,0,0,0,0,34080800,34080800,1,0
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,207.0,212.0,340000,263840,263840,0,0,0,0,38986490,38986490,1,0
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,252.0,258.0,490000,392420,392420,0,0,0,0,46204200,46204200,1,0
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,202.0,207.0,358000,381440,381440,0,0,0,0,72139880,72139880,2878516,2878515
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,202.0,198.0,333000,386340,386340,0,0,0,0,150589100,150589100,12941149,6477210
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,211.0,211.0,365000,282160,282160,0,0,0,0,154081480,154081480,5386616,2508100
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,141.0,141.5,185000,232700,232700,0,0,0,0,133929146,133929145,16462804,477104
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,157.0,157.25,218000,312940,312940,0,0,0,0,118556272,118556272,23978551,11037402
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,0.0,0.0,170000,136710,136710,0,0,0,0,89220558,79471755,5196600,0
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,136.0,159.0,220000,200740,37261,37261,14367,6180380,3059610,38589650,1000000,1,0
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,131.0,154.0,225000,203640,203640,201941,201941,27157470,27157470,35286150,35286150,1,0
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,112.0,119.0,170000,206440,206440,201980,201980,31503565,31503565,27217750,27217750,1,0
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,120.0,116.0,170000,163240,163240,162669,162669,21200340,21200340,27111530,27111530,1,0
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,195.0,195.0,293000,302380,302380,0,0,0,0,44584850,42219850,1,0
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,185.0,185.0,378000,231760,231760,457742,457742,25989085,25989085,64894200,64894200,9460000,9460000
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233139,KOULOUMBOU,0.0,0.0,0,0,0,0,0,0,0,73333950,7746060,7349300,92400
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,0.0,0.0,0,0,0,0,0,0,0,62439120,50711520,6124380,0
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,97.0,97.0,180000,160180,160180,314084,314084,21301150,21301150,17925740,17925740,8112500,8112500
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,84.0,86.0,129000,171980,171980,0,0,0,0,21369990,19747490,0,0
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,94.0,95.0,140000,190700,190700,186319,186319,24038845,24038845,29522040,29522040,0,0
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,78.0,74.0,120000,93780,93780,92064,92064,8535790,8535790,19808590,19808590,0,0
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,80.0,92.0,190000,123800,123800,120781,120781,11795880,11795880,26553660,26553660,0,0
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,93.0,109.0,200000,181440,88691,88691,30177,13673130,4787970,30719510,8680710,0,0
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,0.0,0.0,210000,146750,146750,0,0,0,0,107096848,103492360,8991600,0
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,146.0,146.25,243000,291220,291220,0,0,0,0,117445500,117445500,14490154,8902680
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,129.0,129.75,175000,212550,212550,0,0,0,0,108542595,108542596,16196652,1706496
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,159.0,159.0,265000,243630,243630,0,0,0,0,85625355,85625355,2385964,1341660
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,159.0,159.0,275000,232360,232360,0,0,0,0,125867320,125867320,3724983,1339020
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,147.0,154.0,211000,181580,181580,0,0,0,0,82859010,82859010,1305380,81100
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,77.0,82.0,130000,102320,102320,0,0,0,0,43520400,43520400,1224280,1224280
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233138,LAOPOUING,71.0,74.0,100000,94440,94440,0,0,0,0,13020550,13020550,0,0
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,232.0,240.0,420000,342060,342060,0,0,0,0,43515150,43515150,2,0
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,232.0,242.0,400000,439480,439480,0,0,0,0,44254480,44254480,2,0
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,184.0,190.0,358000,325500,325500,0,0,0,0,33901120,33901120,2,0
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,151.0,151.0,258000,253280,253280,0,0,0,0,134916975,134916975,3942998,1483686
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,159.0,159.0,270000,270380,270380,0,0,0,0,139963650,139963650,2869197,2869195
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,167.0,167.5,200000,241600,241600,0,0,0,0,167519837,167521835,7042924,2203236
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,166.0,166.25,248000,336760,336760,0,0,0,0,165533835,165533835,4839690,239526
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,0.0,0.0,250000,195050,195050,0,0,0,0,174906750,172743940,2867850,0
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,190.0,215.0,330000,388380,145884,145884,15603,22826490,2524420,150836280,35724435,10152302,725000
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,180.0,213.0,320000,305320,305320,297252,297252,43811370,43811370,135436950,135249450,10308552,468750
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,160.0,166.0,260000,360340,360340,353321,353321,61673735,61673735,87544100,87065600,9112302,0
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,180.0,184.0,320000,246760,246760,241585,241585,32196635,32196635,83810480,83810480,10988762,54000
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,207.0,207.0,331000,390180,390180,0,0,0,0,44340340,42577840,2,0
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,196.0,65.0,139000,346780,346780,677752,677752,51403705,51365285,112087470,106593090,8857502,8857500
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233140,MADINGRIN 1,0.0,0.0,0,0,0,0,0,0,0,134834900,119416250,4294150,0
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,145.0,149.0,253000,273540,273540,0,0,0,0,37698810,32640310,0,0
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,0.0,0.0,0,0,0,0,0,0,0,66643720,52356520,9297450,216000
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,109.0,115.0,210000,175880,175880,171771,171771,24418405,24418405,83809950,83809950,20810550,0
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,132.0,132.0,265000,244810,244810,480042,480042,35983990,35983990,50411710,47474860,25292500,15292500
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,100.0,106.0,185000,233360,233360,228271,228271,39113875,39113875,78799800,78799800,13873700,5840
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,101.0,105.0,205000,204860,204860,200646,200646,32199640,32199640,78399600,78399600,13867860,0
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,96.0,102.0,210000,231900,162360,162360,0,27731100,0,74467350,19299210,20801790,0
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,0.0,0.0,150000,125420,125420,0,0,0,0,92726052,92321440,8981370,0
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,158.0,158.5,232000,319940,319940,0,0,0,0,128532468,128532468,9369948,1531908
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,130.0,129.75,180000,216540,216540,0,0,0,0,117146940,117162140,11186336,254730
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,128.0,128.0,185000,237350,237350,0,0,0,0,95534840,95534840,7716480,2236440
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,159.0,161.0,243000,246650,246650,0,0,0,0,124810160,124810160,6531700,101300
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,145.0,153.0,279000,277600,277600,0,0,0,0,28558580,28558580,5480040,5480040
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,186.0,193.0,365000,351260,351260,0,0,0,0,35620960,35620960,0,0
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233167,MADINGRIN 2,164.0,166.0,290000,248020,248020,0,0,0,0,31281800,31281800,0,0
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,278.0,283.0,550000,508200,508200,0,0,0,0,57530515,57530515,2,0
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,235.0,241.0,465000,527940,527940,0,0,0,0,46012415,46012415,2,0
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,194.0,200.0,374000,417360,417360,0,0,0,0,38495550,38495550,2,0
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,174.0,174.0,345000,290330,290330,0,0,0,0,64776170,64776170,880502,880500
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,185.0,185.0,375000,352670,352670,0,0,0,0,149224780,149224780,6175598,5295096
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,160.0,160.5,210000,320370,320370,0,0,0,0,234653351,234653349,9332722,1908186
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,183.0,183.5,331000,423820,423820,0,0,0,0,154906592,154906592,7424538,219674
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,0.0,0.0,250000,213830,213830,0,0,0,0,212846748,210052032,6072220,0
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,212.0,220.0,480000,502060,478888,478888,63471,81281140,13116165,61957160,40680850,2,0
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,224.0,229.0,465000,426320,426320,418243,418243,66685800,66685800,121082640,121082640,2140252,2140250
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,189.0,195.0,380000,532740,532740,521186,521186,96230155,96230155,123934740,123323240,143642,143640
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,238.0,238.0,510000,514880,514880,1002414,1002414,84826840,84783520,86936980,86936980,20721000,20577360
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,200.0,203.0,400000,364560,364560,355885,355885,56633420,56633420,99560170,99560170,143642,0
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,0.0,0.0,0,0,0,0,0,0,0,161301720,165616824,7350400,530720
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233328,MADINGRIN 3,271.0,276.0,552000,571160,571160,0,0,0,0,56073470,52644970,2,245000
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,138.0,143.0,229000,201340,201340,0,0,0,0,28335360,28335360,17636791,169540
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,0.0,0.0,0,0,0,0,0,0,0,242375980,79810045,24059280,420000
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,93.0,94.0,140000,100780,100780,97966,97966,8418130,8418130,43037600,43037600,15462006,1291920
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,139.0,139.0,247000,121660,121660,238474,238474,8754230,8754230,23594590,22213800,9981286,42440
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,66.0,70.0,100000,96540,96540,94611,94611,9370855,9370855,36727900,35407900,17712608,25650
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,56.0,62.0,110000,60280,60280,59077,59077,3385230,3385230,41419500,41419500,12592174,14700
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,96.0,100.0,160000,52700,30010,30010,7430,2633730,535590,74993550,4745880,20962458,0
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,0.0,0.0,290000,181200,181200,0,0,0,0,265670671,220419115,16361325,0
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,161.0,161.0,253000,346780,346780,0,0,0,0,254074912,254074912,68125894,10095288
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,120.0,128.0,190000,207420,207420,0,0,0,0,221462980,221462984,77894184,36016
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,200.0,200.0,290000,289180,289180,0,0,0,0,240234470,240234470,29011286,3223660
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,228.0,228.0,370000,323940,323940,0,0,0,0,293338255,293338255,41450433,5186325
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,150.0,156.0,216000,259200,259200,0,0,0,0,196079100,196079100,32234533,14252050
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,155.0,160.0,280000,218300,218300,0,0,0,0,63038280,63038280,17982483,2723975
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233161,MAIROUM,135.0,139.0,210000,203420,203420,0,0,0,0,25061600,25061600,15258508,2660800
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,93.0,103.0,130000,106660,106660,0,0,0,0,20138900,18938900,2,0
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,96.0,101.0,155000,138390,138390,0,0,0,0,17506200,17506200,2,0
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,64.0,69.0,95000,87900,87900,0,0,0,0,12445060,12445060,1,0
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,103.0,103.0,130000,159320,159320,0,0,0,0,35434160,35434160,1724251,32070
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,99.0,99.0,165000,101880,101880,0,0,0,0,33931520,33931520,1128120,1128120
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,96.0,95.75,130000,105480,105480,0,0,0,0,52184377,52184376,5050650,103290
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,92.0,92.0,120000,133150,133150,0,0,0,0,51373512,51373512,3957889,1658888
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,0.0,0.0,100000,77820,77820,0,0,0,0,40746729,40213824,4162475,0
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,80.0,85.0,150000,31800,31164,31164,31164,5348780,5348780,76884400,13986800,8729201,0
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,99.0,99.0,170000,105100,105100,102629,102629,5124490,5124490,99387200,99387200,10937502,26000
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,93.0,97.0,155000,142040,142040,138732,138732,15808440,15808440,106083600,106083600,13232042,107040
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,79.0,79.0,150000,140100,140100,273884,273884,19367060,19367060,59674760,57674760,18869752,10343050
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,73.0,73.0,130000,104580,104580,101861,101861,12925405,12925405,64866400,64866400,11026702,0
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,0.0,0.0,0,0,0,0,0,0,0,27892815,27892815,4932600,770125
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233144,MANDY,79.0,82.0,148000,120340,120340,0,0,0,0,42485750,37337850,7200002,0
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,110.0,113.0,192000,150320,150565,0,0,0,0,54215400,43796730,7500001,0
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,0.0,0.0,0,0,0,0,0,0,0,71617460,70634580,26421660,1128300
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,92.0,97.0,170000,137240,137240,134559,134559,18325740,18325740,101059000,101059000,22503376,0
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,109.0,109.0,205000,146260,146260,288012,288012,17646350,17646350,88660250,88660250,20128005,6625980
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,109.0,112.0,165000,210960,210960,206192,206192,31651700,31651700,150541000,150541000,18002700,76560
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,130.0,140.0,245000,165600,165600,161736,161736,14933630,14933630,160678000,160678000,17926140,67120
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,150.0,155.0,260000,70080,68679,68679,7410,8328460,1239850,183220050,10286650,22323776,0
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,0.0,0.0,200000,163020,163020,0,0,0,0,115633236,111555260,21018900,0
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,175.0,175.0,236000,254750,254750,0,0,0,0,133862260,133862260,31339645,6887880
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,171.0,172.25,220000,202560,202560,0,0,0,0,126988112,126988112,20893096,0
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,166.0,166.0,255000,155840,155840,0,0,0,0,115367260,115367260,13561996,5518940
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,171.0,176.0,290000,251320,251320,0,0,0,0,125523620,125523620,20376471,6814475
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,97.0,97.0,132000,117380,117560,0,0,0,0,33634400,33634400,8043056,8043055
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,145.0,147.0,220000,209790,209790,0,0,0,0,24715860,24715860,1,0
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233145,NGANADJE 1,152.0,156.0,205000,148480,148480,0,0,0,0,28635150,27135150,0,0
9.0,2019/2020,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,125.0,128.0,165000,129340,129340,0,0,0,0,23711870,23711870,5484463,0
8.0,2018/2019,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,125.0,127.0,180000,194780,194780,0,0,0,0,22533280,22533280,6036886,1466500
7.0,2017/2018,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,88.0,88.0,121000,118140,118140,0,0,0,0,34314190,34314190,16260727,9016464
5.0,2015/2016,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,124.0,124.0,192000,181640,181640,0,0,0,0,43596110,43596110,28896817,6544230
6.0,2016/2017,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,112.0,112.0,155000,116020,116020,0,0,0,0,38196950,38196950,18627156,5076550
3.0,2013/2014,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,96.0,96.25,125000,119050,119050,0,0,0,0,55830963,55830963,30531745,747545
4.0,2014/2015,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,134.0,131.0,187000,178720,178720,0,0,0,0,48602972,48602972,35741041,6844224
2.0,2012/2013,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,0.0,0.0,150000,95800,95800,0,0,0,0,63366297,57395820,20580950,0
15.0,2025/2026,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,65.0,68.0,110000,22880,8076,8076,8076,936910,936910,47301900,4094250,24546868,0
14.0,2024/2025,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,74.0,79.0,130000,69800,69800,68891,68891,2996200,2996200,41430800,36912000,19430786,44200
13.0,2023/2024,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,63.0,68.0,90000,99240,99240,96849,96849,9026875,9026875,37362820,37362820,23393623,76680
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,80.0,80.0,150000,86540,86540,169360,169360,6617720,6617720,34913600,28913600,7946308,4350560
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,52.0,55.0,80000,57060,57060,56028,56028,2915470,2915470,26219900,26219900,23393623,0
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,0.0,0.0,0,0,0,0,0,0,0,52836225,49757505,24912810,566070
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233146,NGANADJE 2,72.0,72.0,122000,109180,109180,0,0,0,0,18613930,17541430,6398540,0
10.0,2020/2021,9,MAYO-GALKE,94,MADINGRIN,233147,NGANADJE 3,71.0,76.0,114000,130200,130200,0,0,0,0,110076300,105291300,5675542,0
1.0,2011/2012,9,MAYO-GALKE,94,MADINGRIN,233147,NGANADJE 3,0.0,0.0,0,0,0,0,0,0,0,62198450,61088175,8138850,112800
12.0,2022/2023,9,MAYO-GALKE,94,MADINGRIN,233147,NGANADJE 3,57.0,56.0,90000,76020,76020,74049,74049,8545235,8545235,75833700,75833700,3768655,0
11.0,2021/2022,9,MAYO-GALKE,94,MADINGRIN,233147,NGANADJE 3,65.0,61.0,124000,97360,97360,190758,190758,11616280,11616280,87484600,87484600,5230271,2403780
