CODE_ART,LIBELLE_ART,LIBELLE_ETD_ART,PRIX_ART_DPA,DATE_PRIX,PRIX_ART_CPT,PRIX_ART_PCT,CES_CREDIT,CES_COMPTANT,CES_PRETCT,CODE_SOUS_FAM,CODE_UNITE,ACTIF,LIBELLE_UNITE,LIBELLE_SOUS_FAM,CODE_FAM,LIBELLE_FAM,CAMPAGNE,CODE_CAMP
368769.0,LOGEMENT MOTEUR,LOGEMENT MOTEUR,2100,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
369205.0,BRAS DE ROUE SANS ROUE T27,BRAS DE ROUE SANS ROUE T27,3400,2020-06-02,0.0,0.0,O,O,O,3692,,True,Unité,CHAR T27/MC2 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369426.0,JOUGUET MONOBOEUF EN BOIS,JOUGUET MONOBOEUF EN BOIS,7000,2020-06-02,0.0,0.0,O,O,O,3694,,True,Unité,CORPS SARCLEUR,NO_DCPT,Aucun Décompte,2025-2026,15
369523.0,SELLETTE MONOBOVINE,SELLETTE MONOBOVINE,10500,2020-06-02,0.0,0.0,O,O,O,3695,,True,Unité,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
369436.0,TRACEUR A 2 DENTS ASIN,TRACEUR A 2 DENTS ASIN (BARRE ADAPTATEUR+POINTES),4500,2020-06-02,0.0,0.0,O,O,O,3694,,True,Unité,CORPS SARCLEUR,NO_DCPT,Aucun Décompte,2025-2026,15
3681.0,GLYCOTT ULTRA 757 WG,GLYCOTT ULTRA 757 WG EN SACHET DE 260 G,1800,2020-06-02,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368008.0,ENGRAIS NPK 13-04-27,ENGRAIS NPK 13-04-27 EN SACS DE 50 KG,340,2015-04-30,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368009.0,ENGRAIS NPK 24-06-12,ENGRAIS NPK 24-06-12 EN SACS DE 50 KG,340,2015-04-30,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368500.0,CYPER TOP POUR ON,CYPER TOP POUR ON,2500,2019-06-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368163.0,AFNICOT,AFNICOT,5000,2025-05-28,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368388.0,RAPAX AS,RAPAX AS,20500,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368165.0,PALACE 75 WP DE 24 g,PALACE 75 WP DE 24 g,2900,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368390.0,INDOXAN-PRO 350 W,INDOXAN-PRO 350 W,3600,2024-08-09,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368513.0,VADEPHEN,VADEPHEN,150,2019-09-01,0.0,0.0,O,O,O,3685,,True,Unité,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368576.0,DIMINAKEL 1.05G,DIMINAKEL 1?05G,400,2018-10-12,0.0,0.0,O,O,O,3685,,True,Sachet,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368207.0,APRON STAR 40 WS,APRON STAR 40 WS EN SACHET DE 10 G,500,2017-04-25,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368208.0,CALTHIO E 60 G,CALTHIO E 60 G,400,2012-04-19,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
369208.0,MANCHERON DROIT T27 102-19,MANCHERON DROIT T27 102-19,3500,2020-06-02,0.0,0.0,O,O,O,3692,,True,Unité,CHAR T27/MC2 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
368346.0,ALMECTINE 20 EC,ALMECTINE 20 EC,35000,2017-08-01,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368345.0,CORAGEN 20 SC,CORAGEN 20 SC,48000,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368350.0,COBRA 120 EC,COBRA 120 EC,28800,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368352.0,AMSAC 150 EC,AMSAC 150 EC,41180,2017-08-01,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368351.0,TROFORT 400 EC,TROFORT 400 EC,6600,2016-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368142.0,POWER 80 DF,POWER 80 DF EN SACHET DE 225 g,1200,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368143.0,BUFFALO 80 DF,BUFFALO 80 DF EN SACHET DE 225 g,1500,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368145.0,MIYIDIMA,MIYIDIMA EN BIDON DE 900 ml,5500,2025-05-28,0.0,0.0,O,O,O,3681,,True,Bidon,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368641.0,BOUTEILLE BETTIX,BOUTEILLE BETTIX,1200,2023-07-25,0.0,0.0,O,O,O,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368705.0,RIVET LONG REF.3457,RIVET LONG REF.3457,450,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368707.0,PLAQUE FIXATION MANCHON,PLAQUE FIXATION MANCHON,900,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368713.0,MANCHON D'ETANCHEITE REF.4373,MANCHON D'ETANCHEITE REF.4373,900,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368719.0,RESSORT LOGEMENT PILES,RESSORT LOGEMENT PILES,300,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368721.0,"RONDELLE 1/4"" REF.3168","RONDELLE 1/4"" REF.3168",10,2012-04-19,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368852.0,ECROU DE CONNECTION REF.5776B,ECROU DE CONNECTION REF.5776B,1700,2012-04-19,0.0,0.0,O,O,O,3688,,True,Unité,App Ulv Piec Rechang,NO_DCPT,Aucun Décompte,2025-2026,15
369409.0,BOULON POINTE DENT 10 X 40,BOULON POINTE DENT 10 X 40,200,2012-04-19,0.0,0.0,O,O,O,3694,,True,Unité,CORPS SARCLEUR,NO_DCPT,Aucun Décompte,2025-2026,15
368222.0,IMIDALM,IMIDALM T 450 WS EN SACHET DE 50 G,500,2024-05-30,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
369423.0,ADAPTATEUR AV. CORPS SARCLEUR,ADAPTATEUR AV. CORPS SARCLEUR,5800,2020-06-02,0.0,0.0,O,O,O,3694,,True,Unité,CORPS SARCLEUR,NO_DCPT,Aucun Décompte,2025-2026,15
369524.0,ROUE COMPLETE CHARRETTE BOVINE,ROUE COMPLETE CHARRETTE BOVINE,35000,2020-06-02,0.0,0.0,O,O,O,3695,,True,Unité,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
369525.0,CHARRETTE BOVINE MODIFIEE,CHARRETTE BOVINE MODIFIEE COULEUR JAUNE,249000,2020-06-02,0.0,0.0,O,O,O,3695,,True,Unité,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
369526.0,JEU DE 2 ECHELETTES FERMEES,JEU DE 2 ECHELETTES FERMEES,35000,2020-06-02,0.0,0.0,O,O,O,3695,,True,Jeu,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
369527.0,JEU DE 2 RIDELLES FERMEES,JEU DE 2 RIDELLES FERMEES,45000,2020-06-02,0.0,0.0,O,O,O,3695,,True,Jeu,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
368022.0,ENGRAIS PLANUT,ENGRAIS PLANUT 14 23 14,520,2024-05-30,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368150.0,CLEANFARM 250G,CLEANFARM 250G,1250,2020-06-02,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368159.0,PIRHANA 757 WSG,PIRHANA 757 WSG,1350,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
213001.0,NUTRIBET (SAC DE 60 KG),NUTRIBET EN SAC DE 60 KGS,6500,2020-09-07,0.0,0.0,O,O,O,2130,,True,Sac,Nutribet,NO_DCPT,Aucun Décompte,2025-2026,15
366007.0,SEMENCES COTON EN SAC DE 40 KG,SEMENCES COTON EN SAC DE 40 KGS,5000,2012-04-19,0.0,0.0,O,O,O,3660,,True,Sac,Semences,DCPT_UN,décomptes numéro 1,2025-2026,15
369101.0,CHARRUE T34,CHARRUE BOVINE T34/MC3,65000,2024-11-05,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369301.0,CHARRUE ASINE T20,CHARRUE ASINE T20 AVEC 1 CHAINE ET 2 CLES,35000,2022-11-01,0.0,0.0,O,O,O,3693,,True,Unité,CHAR T20/MC1 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369417.0,CORPS SARCLEUR T20,CORPS SARCLEUR COMPLET POUR CHARRUE T20 AVEC BRAS E ROUE DE T27,35000,2020-06-02,0.0,0.0,O,O,O,3694,,True,Unité,CORPS SARCLEUR,NO_DCPT,Aucun Décompte,2025-2026,15
369514.0,CHARRETTE BOVINE MODELE TCHAD,CHARETTE BOVINE MODELE TCHAD PLATEAI EN TOLE. BEQUILLE-2 RIDELLES-2 ECHELETTES-CLE DE ROUE,355000,2024-11-05,0.0,0.0,O,O,O,3695,,True,Unité,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
369502.0,JEU DE 2 ECHELETTES,JEU DE 2 ECHELETTES AVANT ET ARRIERE CHARRETTE BOVINE,30000,2022-11-01,0.0,0.0,O,O,O,3695,,True,Jeu,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
369501.0,CHARRETTE BOVINE MODELE TCHAD,CHARETTE BOVINE MODELE TCHAD AVEC RIDELLES ET 2 ECHELLETTES,325000,2024-11-05,0.0,0.0,O,O,O,3695,,True,Unité,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
369425.0,ENSEMBLE SARCLEUR,ENSEMBLE SARCLEUR,45000,2022-11-01,0.0,0.0,O,O,O,3694,,True,Unité,CORPS SARCLEUR,NO_DCPT,Aucun Décompte,2025-2026,15
369410.0,CORPS BUTEUR BILLONNEUR,CORPS BUTEUR BILLONNEUR SANS CL2 ET SANS BOULON,35000,2023-11-01,0.0,0.0,O,O,O,3694,,True,Unité,CORPS SARCLEUR,NO_DCPT,Aucun Décompte,2025-2026,15
369509.0,POUSSE POUSSE N° 1 P M,POUSSE POUSSE N° 1 PETIT MODELE AVEC ACCESSOIRES,75000,2022-11-01,0.0,0.0,O,O,O,3695,,True,Unité,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
369503.0,POUSE POUSSE N° 2 G M,POUSSE POUSSE COMPLET N°2 GRAND MODELE AVEC ACCESSOIRES,78000,2022-11-01,0.0,0.0,O,O,O,3695,,True,Unité,Mat transp Piec Rech,NO_DCPT,Aucun Décompte,2025-2026,15
368001.0,ENGRAIS  NPK SB 15-20-15-6-1,ENGRAIS NPK SB 15-20-15-6-1  SAC DE 50KGS,340,2015-04-30,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368002.0,ENGRAIS 22-10-15-1,ENGRAIS 22-10-15-1 SAC DE 50KGS - COTON,480,2024-05-13,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368003.0,UREE EN SAC DE 50KGS,UREE EN SAC DE 50KGS,440,2025-06-05,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368005.0,SULFATE DE ZINC EN SACHET,SULFATE DE ZINC EN SACHET,1300,2025-07-18,0.0,0.0,O,O,O,3680,,True,Sachet,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368101.0,GRAMOXONE SUPER,GRAMOXONE SUPER,2000,2018-04-18,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368102.0,ROUNDUP BIOSEC 680G GRANULE,ROUNDUP BIOSEC 680G GRANULE EN SACHET de 260G,1250,2017-04-25,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368103.0,DIURON 800 DF,DIURON 800 DF EN SACHET DE 225G,1500,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368104.0,DIURON 800 DF,DIURON 800 DF EN SACHET DE 170G,1200,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368106.0,GESAPRIM 90 WG,GESAPRIM 90 WG EN SACHET DE 225G,1100,2016-05-10,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368107.0,ATRALM 90 WG (ATRAZINE),ATRALM 90 WG (ATRAZINE) EN SACHET DE 225G,1250,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368109.0,KALACH EXTRA 70 WG EN SACHET,KALACH EXTRA 70 WG EN SACHET DE 250G,1200,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368110.0,TEMPRA 90 WG (DIURON),TEMPRA 90 WG (DIURON) EN SACHET DE 200 G,1150,2012-04-19,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368111.0,CALLITRAZ 90 WG (ATRAZINE),CALLITRAZ 90 WG (ATRAZINE) EN SACHET DE 225 G,1250,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368112.0,DIURON 80 WG (DIURALM),DIURON 80 WG (DIURALM) EN SACHET DE 225G,1150,2012-04-19,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368113.0,GLYPHALM 500WSG,GLYPHALM 500 WSG,1200,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368114.0,PENCAL 500 EC,PENCAL 500 EC 500G/L DE PENDIMETHALINE),2000,2024-05-30,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368115.0,ALMOXONE (200G/L DE PARAQUAT),ALMOXONE (200G/L DE PARAQUAT),2000,2012-04-19,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368201.0,THIORAL 60G OU EQUIVALENT,THIORAL 60G OU EQUIVALENT,400,2012-04-19,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368202.0,K OTHRINE / K OBIOL 40G,K OTHRINE/K OBIOL 40G,200,2012-04-19,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368203.0,TERMITOX 50G,TERMITOX 50G,350,2020-06-02,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368204.0,MARSHALL 35 ST,MARSHALL 35 ST,600,2012-04-19,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368205.0,PRODUIT PR TRAITEMENT SEMENCES,PRODUIT PR TRAITEMENT SEMENCES,13000,2012-04-19,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368206.0,ONCOL 35 DS EN SACHET DE 40G,ONCOL 35 DS EN SACHET DE 40G,600,2012-04-19,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368212.0,PROCOT DS,PROCOT DS EN SACHET DE 50G,500,2017-04-25,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368213.0,CAIMAN ROUGE,CAIMAN ROUGE (PRODUIT DE TRAITEMENT SEMENCE) EN 50G,400,2014-04-15,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368214.0,GENERAL 35 DS,GENERAL 35 DS EN SACHET DE 40G,600,2014-04-15,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368301.0,CALLIX 50 (50G/L DE MEPIQUAT),CALLIX 50 (50G/L DE CHLORURE DE MEPIQUAT),2500,2017-07-01,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368162.0,ATRAMAIS 225 G,ATRAMAIS 225 G,1250,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368302.0,THIONEX 50 EC,THIONEX 50 EC OPCC-GIE,4300,2012-04-19,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368303.0,CYPERCAL 200 CE,CYPERCAL 200 CE,3400,2016-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368305.0,CIGOGNE 200 EC,CIGOGNE 200 EC,5890,2013-04-19,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368306.0,CYPALM 200 EC,CYPALM 200 EC,3400,2019-09-05,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368307.0,PROFENALM 500 EC,PROFENALM 500 EC,8300,2016-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368355.0,EMACOT 50 WG,EMACOT 50 (EN SACHETS DE 120 g),3600,2024-08-09,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368312.0,MATADOR 80,MATADOR 80 EN 1L,4300,2012-04-19,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368401.0,PILES ELECTRIQUES (PILCAM),PILES ELECTRIQUES (PILCAM),200,2024-08-09,0.0,0.0,O,O,O,3684,,True,Unité,Piles,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368339.0,CAIMAN B50 WG EN SACHET DE 80G,CAIMAN B50 WG EN SACHET DE 80G,2150,2012-04-19,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368340.0,CAIMAN B 50WG EN SACHET DE 100,CAIMAN B 50WG EN SACHET DE 100,2150,2012-04-19,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368128.0,PLANTOP ULTRA 757,PLANTOP ULTRA 757 EN SACHET DE 260 G,1400,2022-05-19,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368338.0,CYPALM 360 EC,CYPALM 360 EC,6100,2020-08-18,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368133.0,DINO 800 WG,DINO 800 WG EN SACHET DE 225 G,1200,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368134.0,DINO 800 WG,DINO 800 WG EN SACHET DE 170 G,1200,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368123.0,ALIGATOR,ALIGATOR,3000,2024-05-30,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368124.0,GALLANT SUPER,GALLANT SUPER,13000,2012-04-19,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368377.0,EMACOT PRO EN SACHET  20G,EMACOT PRO EN SACHET DE 20G,3600,2024-08-09,0.0,0.0,O,O,O,3683,,True,Sachet,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368378.0,MEPRO SL 250 G/L,MEPRO SL 250 G/L,15000,2024-08-09,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369302.0,MANCHERON T20 103-06,MANCHERON T20 103-06,7200,2020-06-02,0.0,0.0,O,O,O,3693,,True,Unité,CHAR T20/MC1 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369303.0,VERSOIR T20 103-02,VERSOIR T20 103-02,3600,2020-06-02,0.0,0.0,O,O,O,3693,,True,Unité,CHAR T20/MC1 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369304.0,SOC T20 103-03,SOC T20 103-03,3000,2020-06-02,0.0,0.0,O,O,O,3693,,True,Unité,CHAR T20/MC1 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369305.0,REGULATEUR CROCHET T20,REGULATEUR CROCHET T20,3400,2020-06-02,0.0,0.0,O,O,O,3693,,True,Unité,CHAR T20/MC1 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369306.0,CONTRESEP T20,CONTRESEP T20,2000,2020-06-02,0.0,0.0,O,O,O,3693,,True,Unité,CHAR T20/MC1 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369602.0,PEINTURE ROUGE VIF EN 1 KG,PEINTURE ROUGE VIF EN 1 KG,3750,2023-07-25,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369603.0,POT DE PEINTURE BLEUE  DE 5 KG,POT DE PEINTURE BLEUE DE 5 KG,15000,2017-08-28,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369604.0,PEINTURE ROUGE EN POT DE 100G,PEINTURE ROUGE EN POT DE 100G,1000,2023-07-25,0.0,0.0,O,O,O,3696,,True,pot,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369606.0,SAC PP 100*60 AVEC DOUBLURE,SAC PP DIMENSION 100*60 AVEC DOUBLURE,300,2020-06-02,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369612.0,MACHETTE,MACHETTE,2600,2020-06-02,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369613.0,ENSEMBLE OUT. FUMURE ORGANIQUE,ENSEMBLE OUTILLAGE FUMURE ORGANIQUE,11500,2020-06-02,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369614.0,PINCEAU PLAT DE 20,PINCEAU PLAT DE 20,250,2016-08-09,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369615.0,ENTONNOIR,ENTONNOIR,350,2024-08-09,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368771.0,FIL SIMPLE DE CABLAGE ROUGE,FIL SIMPLE DE CABLAGE ROUGE,300,2012-04-19,0.0,0.0,O,O,O,3687,,True,Metre,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368772.0,FIL SIMPLE DE CABLAGE NOIR,FIL SIMPLE DE CABLAGE NOIR,300,2012-04-19,0.0,0.0,O,O,O,3687,,True,Metre,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368007.0,ENGRAIS 22-10-15-5-0,ENGRAIS 22-10-15-5-0 SAC DE 50KGS - VIVRIERS,340,2016-05-10,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368120.0,SUPRAXONE,SUPRAXONE,2000,2012-04-19,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368118.0,ACTION 80 DF,ACTION 80 DF EN SACHET DE 225 G,1200,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368119.0,ACTION 80 DF,ACTION 80 DF EN SACHET DE 170G,1000,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368126.0,ATRAZINE 90 WG,ATRAZINE 90 WG EN SCHET DE 225G,1100,2014-04-15,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368122.0,HERBIMAIS EN SACHET DE 250G,HERBIMAIS EN SACHET DE 250G,2500,2024-05-30,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368216.0,CALTHIO C 50G,CALTHIO C 50G,500,2024-05-30,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368217.0,DELTAMETHRINE 2 PP,DELTAMETHRINE 2 PP 1000 EN SACHET DE 100G,200,2012-04-19,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368313.0,KRISS 100 SL,KRISS 100 SL,5000,2019-09-05,0.0,0.0,O,O,O,3683,,True,Litre,Insecticides,DCPT_DEUX,décomptes numéro 2,2025-2026,15
