Date,Station,Pluie_mm
2017-05-17,Kaélé,5.0
2017-05-19,Kaélé,1.0
2017-05-20,Kaélé,10.0
2017-05-24,Kaélé,65.0
2017-05-25,Kaélé,4.0
2017-05-30,Kaélé,5.0
2017-06-03,Kaélé,40.0
2017-06-07,Kaélé,17.0
2017-06-11,Kaélé,1.0
2017-06-18,Kaélé,4.0
2017-06-21,Kaélé,6.0
2017-06-23,Kaélé,3.0
2017-06-27,Kaélé,2.0
2017-06-29,Kaélé,3.0
2017-07-02,Kaélé,2.0
2017-07-03,Kaélé,13.0
2017-07-04,Kaélé,9.0
2017-07-05,Kaélé,3.0
2017-07-07,Kaélé,2.0
2017-07-08,Kaélé,4.0
2017-07-12,Kaélé,1.0
2017-07-14,Kaélé,37.0
2017-07-21,Kaélé,36.0
2017-07-23,Kaélé,1.0
2017-07-31,Kaélé,24.0
2017-08-03,Kaélé,31.0
2017-08-08,Kaélé,25.0
2017-08-09,Kaélé,10.0
2017-08-10,Kaélé,1.0
2017-08-11,Kaélé,14.0
2017-08-12,Kaélé,4.0
2017-08-13,Kaélé,7.0
2017-08-15,Kaélé,1.0
2017-08-16,Kaélé,11.0
2017-08-20,Kaélé,29.0
2017-08-21,Kaélé,66.0
2017-08-22,Kaélé,6.0
2017-08-23,Kaélé,1.0
2017-08-25,Kaélé,1.0
2017-08-27,Kaélé,4.0
2017-08-28,Kaélé,1.0
2017-08-29,Kaélé,1.0
2017-08-30,Kaélé,3.0
2017-09-04,Kaélé,18.0
2017-09-06,Kaélé,6.0
2017-09-07,Kaélé,9.0
2017-09-08,Kaélé,1.0
2017-09-10,Kaélé,16.0
2017-09-12,Kaélé,7.0
2017-09-15,Kaélé,75.0
2017-09-16,Kaélé,4.0
2017-09-17,Kaélé,30.0
2017-09-19,Kaélé,3.0
2017-09-21,Kaélé,1.0
2017-09-22,Kaélé,4.0
2017-09-23,Kaélé,6.0
2017-09-25,Kaélé,4.0
2017-09-29,Kaélé,27.0
2017-10-03,Kaélé,5.0
2017-10-11,Kaélé,4.0
2018-03-23,Kaélé,3.0
2018-04-14,Kaélé,2.0
2018-04-18,Kaélé,3.0
2018-05-02,Kaélé,17.0
2018-05-04,Kaélé,3.0
2018-05-07,Kaélé,3.0
2018-05-14,Kaélé,8.0
2018-05-17,Kaélé,18.0
2018-05-28,Kaélé,25.0
2018-06-01,Kaélé,12.0
2018-06-02,Kaélé,10.0
2018-06-06,Kaélé,10.0
2018-06-10,Kaélé,30.0
2018-06-13,Kaélé,28.0
2018-06-16,Kaélé,38.0
2018-06-17,Kaélé,15.0
2018-06-19,Kaélé,11.0
2018-06-24,Kaélé,31.0
2018-06-26,Kaélé,9.0
2018-07-01,Kaélé,40.0
2018-07-03,Kaélé,4.0
2018-07-09,Kaélé,50.0
2018-07-11,Kaélé,3.0
2018-07-13,Kaélé,23.0
2018-07-15,Kaélé,80.0
2018-07-16,Kaélé,3.0
2018-07-18,Kaélé,2.0
2018-07-19,Kaélé,50.0
2018-07-21,Kaélé,1.0
2018-07-25,Kaélé,4.0
2018-07-31,Kaélé,2.0
2018-08-01,Kaélé,14.0
2018-08-02,Kaélé,1.0
2018-08-04,Kaélé,20.0
2018-08-05,Kaélé,2.0
2018-08-07,Kaélé,14.0
2018-08-08,Kaélé,51.0
2018-08-11,Kaélé,1.0
2018-08-13,Kaélé,48.0
2018-08-14,Kaélé,1.0
2018-08-16,Kaélé,5.0
2018-08-18,Kaélé,22.0
2018-08-19,Kaélé,2.0
2018-08-20,Kaélé,24.0
2018-08-23,Kaélé,51.0
2018-08-24,Kaélé,7.0
2018-08-27,Kaélé,24.0
2018-08-28,Kaélé,3.0
2018-08-30,Kaélé,1.0
2018-08-31,Kaélé,54.0
2018-09-01,Kaélé,2.0
2018-09-02,Kaélé,1.0
2018-09-06,Kaélé,3.0
2018-09-07,Kaélé,19.0
2018-09-09,Kaélé,30.0
2018-09-10,Kaélé,8.0
2018-09-12,Kaélé,27.0
2018-09-15,Kaélé,8.0
2018-09-17,Kaélé,2.0
2018-09-22,Kaélé,7.0
2018-09-23,Kaélé,27.0
2018-09-27,Kaélé,22.0
2018-09-30,Kaélé,11.0
2018-10-02,Kaélé,12.0
2018-10-06,Kaélé,17.0
2018-10-24,Kaélé,3.0
2018-10-28,Kaélé,12.0
2019-05-02,Kaélé,7.0
2019-05-03,Kaélé,1.0
2019-05-07,Kaélé,2.0
2019-05-09,Kaélé,7.0
2019-05-11,Kaélé,5.0
2019-05-20,Kaélé,26.0
2019-05-21,Kaélé,1.0
2019-05-26,Kaélé,33.0
2019-05-29,Kaélé,10.0
2019-06-05,Kaélé,11.0
2019-06-06,Kaélé,3.0
2019-06-07,Kaélé,18.0
2019-06-09,Kaélé,8.0
2019-06-11,Kaélé,7.0
2019-06-13,Kaélé,1.0
2019-06-23,Kaélé,18.0
2019-06-25,Kaélé,54.0
2019-07-01,Kaélé,3.0
2019-07-04,Kaélé,15.0
2019-07-05,Kaélé,14.0
2019-07-08,Kaélé,9.0
2019-07-10,Kaélé,2.0
2019-07-11,Kaélé,28.0
2019-07-13,Kaélé,12.0
2019-07-18,Kaélé,2.0
2019-07-21,Kaélé,38.0
2019-07-24,Kaélé,26.0
2019-07-26,Kaélé,1.0
2019-07-31,Kaélé,9.0
2019-08-01,Kaélé,2.0
2019-08-03,Kaélé,20.0
2019-08-04,Kaélé,4.0
2019-08-07,Kaélé,12.0
2019-08-08,Kaélé,12.0
2019-08-12,Kaélé,23.0
2019-08-13,Kaélé,12.0
2019-08-16,Kaélé,32.0
2019-08-17,Kaélé,6.0
2019-08-18,Kaélé,20.0
2019-08-21,Kaélé,2.0
2019-08-22,Kaélé,100.0
2019-08-23,Kaélé,10.0
2019-08-25,Kaélé,27.0
2019-08-28,Kaélé,68.0
2019-08-31,Kaélé,15.0
2019-09-02,Kaélé,33.0
2019-09-06,Kaélé,17.0
2019-09-08,Kaélé,16.0
2019-09-09,Kaélé,1.0
2019-09-13,Kaélé,14.0
2019-09-14,Kaélé,1.0
2019-09-15,Kaélé,20.0
2019-09-16,Kaélé,7.0
2019-09-23,Kaélé,1.0
2019-09-25,Kaélé,15.0
2019-09-28,Kaélé,29.0
2019-10-01,Kaélé,1.0
2019-10-03,Kaélé,3.0
2019-10-07,Kaélé,33.0
2019-10-09,Kaélé,7.0
2019-10-11,Kaélé,6.0
2019-10-14,Kaélé,9.0
2019-10-15,Kaélé,50.0
2019-10-18,Kaélé,12.0
2019-10-20,Kaélé,17.0
2019-10-23,Kaélé,2.0
2019-10-24,Kaélé,1.0
2019-10-25,Kaélé,10.0
2019-10-26,Kaélé,8.0
2020-03-25,Kaélé,1.0
2020-05-09,Kaélé,5.0
2020-05-13,Kaélé,19.0
2020-05-20,Kaélé,42.0
2020-05-24,Kaélé,6.0
2020-05-29,Kaélé,9.0
2020-06-02,Kaélé,1.0
2020-06-05,Kaélé,7.0
2020-06-10,Kaélé,5.0
2020-06-12,Kaélé,4.0
2020-06-15,Kaélé,1.0
2020-06-17,Kaélé,17.0
2020-06-18,Kaélé,3.0
2020-06-19,Kaélé,8.0
2020-06-21,Kaélé,1.0
2020-06-25,Kaélé,9.0
2020-06-28,Kaélé,29.0
2020-06-29,Kaélé,2.0
2020-06-30,Kaélé,3.0
2020-07-03,Kaélé,1.0
2020-07-07,Kaélé,1.0
2020-07-11,Kaélé,3.0
2020-07-12,Kaélé,2.0
2020-07-14,Kaélé,52.0
2020-07-19,Kaélé,12.0
2020-07-22,Kaélé,38.0
2020-07-23,Kaélé,42.0
2020-07-25,Kaélé,36.0
2020-07-26,Kaélé,20.0
2020-07-29,Kaélé,48.0
2020-08-01,Kaélé,46.0
2020-08-02,Kaélé,3.0
2020-08-12,Kaélé,7.0
2020-08-13,Kaélé,25.0
2020-08-16,Kaélé,21.0
2020-08-18,Kaélé,2.0
2020-08-19,Kaélé,32.0
2020-08-22,Kaélé,35.0
2020-08-23,Kaélé,5.0
2020-08-27,Kaélé,18.0
2020-08-28,Kaélé,15.0
2020-08-30,Kaélé,30.0
2020-08-31,Kaélé,13.0
2020-09-02,Kaélé,2.0
2020-09-03,Kaélé,1.0
2020-09-05,Kaélé,35.0
2020-09-06,Kaélé,9.0
2020-09-08,Kaélé,2.0
2020-09-09,Kaélé,6.0
2020-09-10,Kaélé,10.0
2020-09-11,Kaélé,10.0
2020-09-13,Kaélé,3.0
2020-09-14,Kaélé,16.0
2020-09-15,Kaélé,18.0
2020-09-16,Kaélé,24.0
2020-09-17,Kaélé,1.0
2020-09-19,Kaélé,11.0
2020-09-20,Kaélé,23.0
2020-09-25,Kaélé,10.0
2020-09-26,Kaélé,1.0
2020-09-28,Kaélé,25.0
2020-10-01,Kaélé,12.0
2020-10-02,Kaélé,11.0
2020-10-05,Kaélé,22.0
2020-10-06,Kaélé,1.0
2020-10-08,Kaélé,6.0
2020-10-13,Kaélé,10.0
2021-05-09,Kaélé,2.0
2021-05-10,Kaélé,5.0
2021-05-13,Kaélé,12.0
2021-05-14,Kaélé,3.0
2021-05-15,Kaélé,21.0
2021-05-17,Kaélé,2.0
2021-05-19,Kaélé,15.0
2021-05-31,Kaélé,4.0
2021-06-03,Kaélé,2.0
2021-06-04,Kaélé,27.0
2021-06-10,Kaélé,4.0
2021-06-11,Kaélé,3.0
2021-06-12,Kaélé,1.0
2021-06-17,Kaélé,6.0
2021-06-19,Kaélé,2.0
2021-06-21,Kaélé,6.0
2021-06-22,Kaélé,32.0
2021-06-25,Kaélé,1.0
2021-06-26,Kaélé,6.0
2021-06-27,Kaélé,1.0
2021-06-29,Kaélé,4.0
2021-07-02,Kaélé,17.0
2021-07-08,Kaélé,14.0
2021-07-09,Kaélé,10.0
2021-07-11,Kaélé,35.0
2021-07-14,Kaélé,3.0
2021-07-15,Kaélé,1.0
2021-07-22,Kaélé,40.0
2021-07-25,Kaélé,12.0
2021-07-26,Kaélé,15.0
2021-07-27,Kaélé,3.0
2021-07-28,Kaélé,8.0
2021-07-29,Kaélé,6.0
2021-08-04,Kaélé,2.0
2021-08-05,Kaélé,6.0
2021-08-06,Kaélé,20.0
2021-08-07,Kaélé,45.0
2021-08-08,Kaélé,29.0
2021-08-10,Kaélé,3.0
2021-08-11,Kaélé,55.0
2021-08-13,Kaélé,4.0
2021-08-14,Kaélé,3.0
2021-08-15,Kaélé,3.0
2021-08-16,Kaélé,8.0
2021-08-17,Kaélé,15.0
2021-08-18,Kaélé,5.0
2021-08-19,Kaélé,29.0
2021-08-20,Kaélé,15.0
2021-08-25,Kaélé,36.0
2021-08-27,Kaélé,35.0
2021-08-28,Kaélé,6.0
2021-08-30,Kaélé,8.0
2021-09-04,Kaélé,32.0
2021-09-05,Kaélé,1.0
2021-09-06,Kaélé,21.0
2021-09-08,Kaélé,3.0
2021-09-13,Kaélé,7.0
2021-09-19,Kaélé,6.0
2021-09-22,Kaélé,25.0
2021-09-23,Kaélé,4.0
2021-09-27,Kaélé,2.0
2021-09-28,Kaélé,55.0
2021-09-29,Kaélé,3.0
2021-10-14,Kaélé,1.0
2021-10-20,Kaélé,2.0
2014-03-27,Maroua,2.0
2014-04-17,Maroua,11.0
2014-04-19,Maroua,1.0
2014-04-23,Maroua,1.0
2014-05-03,Maroua,19.0
2014-05-04,Maroua,1.0
2014-05-12,Maroua,19.0
2014-05-19,Maroua,4.0
2014-05-27,Maroua,1.0
2014-05-28,Maroua,1.0
2014-05-29,Maroua,7.0
2014-06-02,Maroua,18.0
2014-06-06,Maroua,23.0
2014-06-10,Maroua,1.0
2014-06-15,Maroua,7.0
2014-06-25,Maroua,68.0
2014-06-27,Maroua,9.0
2014-06-28,Maroua,10.0
2014-06-29,Maroua,25.0
2014-07-02,Maroua,15.0
2014-07-04,Maroua,9.0
2014-07-05,Maroua,18.0
2014-07-07,Maroua,3.0
2014-07-08,Maroua,5.0
2014-07-10,Maroua,6.0
2014-07-12,Maroua,17.0
2014-07-14,Maroua,27.0
2014-07-16,Maroua,24.0
2014-07-21,Maroua,39.0
2014-07-23,Maroua,1.0
2014-07-24,Maroua,11.0
2014-07-28,Maroua,48.0
2014-08-01,Maroua,50.0
2014-08-02,Maroua,26.0
2015-05-03,Maroua,5.0
2015-05-11,Maroua,1.0
2015-05-20,Maroua,2.0
2015-05-22,Maroua,8.0
2015-05-25,Maroua,1.0
2015-05-27,Maroua,9.0
2015-06-01,Maroua,5.0
2015-06-02,Maroua,14.0
2015-06-05,Maroua,3.0
2015-06-07,Maroua,22.0
2015-06-11,Maroua,7.0
2015-06-14,Maroua,18.0
2015-06-22,Maroua,4.0
2015-06-25,Maroua,34.0
2015-06-29,Maroua,5.0
2015-07-09,Maroua,22.0
2015-07-11,Maroua,7.0
2015-07-13,Maroua,23.0
2015-07-17,Maroua,18.0
2015-07-20,Maroua,28.0
2015-07-24,Maroua,1.0
2015-07-26,Maroua,26.0
2015-07-28,Maroua,50.0
2015-08-02,Maroua,1.0
2015-08-03,Maroua,24.0
2015-08-05,Maroua,5.0
2015-08-06,Maroua,1.0
2015-08-07,Maroua,4.0
2015-08-10,Maroua,2.0
2015-08-13,Maroua,1.0
2015-08-16,Maroua,9.0
2015-08-18,Maroua,2.0
2015-08-19,Maroua,2.0
2015-08-20,Maroua,1.0
2015-08-23,Maroua,30.0
2015-08-25,Maroua,4.0
2015-08-26,Maroua,7.0
2015-08-27,Maroua,45.0
2015-08-28,Maroua,9.0
2015-08-30,Maroua,2.0
2015-08-31,Maroua,6.0
2015-09-04,Maroua,4.0
2015-09-06,Maroua,20.0
2015-09-08,Maroua,25.0
2015-09-10,Maroua,18.0
2015-09-14,Maroua,12.0
2015-09-17,Maroua,43.0
2015-09-20,Maroua,25.0
2015-09-22,Maroua,1.0
2015-09-25,Maroua,15.0
2015-09-26,Maroua,2.0
2015-09-27,Maroua,10.0
2015-10-01,Maroua,15.0
2015-10-04,Maroua,7.0
2015-10-08,Maroua,2.0
2015-10-27,Maroua,5.0
2015-10-31,Maroua,8.0
2016-05-08,Maroua,1.0
2016-05-11,Maroua,5.0
2016-05-14,Maroua,1.0
2016-05-20,Maroua,15.0
2016-05-22,Maroua,3.0
2016-05-24,Maroua,4.0
2016-05-27,Maroua,23.0
2016-06-11,Maroua,6.0
2016-06-18,Maroua,7.0
2016-06-21,Maroua,16.0
2016-06-24,Maroua,6.0
2016-06-26,Maroua,26.0
2016-06-28,Maroua,2.0
2016-07-05,Maroua,27.0
2016-07-08,Maroua,6.0
2016-07-10,Maroua,4.0
2016-07-11,Maroua,3.0
2016-07-13,Maroua,40.0
2016-07-15,Maroua,6.0
2016-07-16,Maroua,2.0
2016-07-18,Maroua,25.0
2016-07-21,Maroua,9.0
2016-07-26,Maroua,4.0
2016-07-28,Maroua,6.0
2016-07-29,Maroua,16.0
2016-07-30,Maroua,1.0
2016-07-31,Maroua,14.0
2016-08-01,Maroua,2.0
2016-08-02,Maroua,4.0
2016-08-05,Maroua,2.0
2016-08-06,Maroua,27.0
2016-08-07,Maroua,6.0
2016-08-08,Maroua,1.0
2016-08-12,Maroua,43.0
2016-08-15,Maroua,2.0
2016-08-21,Maroua,42.0
2016-08-23,Maroua,44.0
2016-08-25,Maroua,6.0
2016-08-26,Maroua,12.0
2016-08-28,Maroua,2.0
2016-08-30,Maroua,3.0
2016-09-01,Maroua,16.0
2016-09-06,Maroua,6.0
2016-09-07,Maroua,5.0
2016-09-09,Maroua,40.0
2016-09-11,Maroua,14.0
2016-09-13,Maroua,23.0
2016-09-16,Maroua,12.0
2016-09-20,Maroua,75.0
2016-09-22,Maroua,30.0
2016-10-18,Maroua,3.0
2017-04-11,Maroua,6.0
2017-04-12,Maroua,13.0
2017-04-26,Maroua,5.0
2017-05-03,Maroua,2.0
2017-05-04,Maroua,7.0
2017-05-08,Maroua,1.0
2017-05-17,Maroua,1.0
2017-05-20,Maroua,1.0
2017-05-24,Maroua,3.0
2017-05-28,Maroua,1.0
2017-05-30,Maroua,2.0
2017-05-31,Maroua,22.0
2017-06-03,Maroua,3.0
2017-06-07,Maroua,21.0
2017-06-12,Maroua,92.0
2017-06-21,Maroua,6.0
2017-06-22,Maroua,3.0
2017-06-27,Maroua,7.0
2017-06-30,Maroua,10.0
2017-07-02,Maroua,8.0
2017-07-04,Maroua,59.0
2017-07-10,Maroua,3.0
2017-07-12,Maroua,4.0
2017-07-13,Maroua,5.0
2017-07-14,Maroua,38.0
2017-07-15,Maroua,1.0
2017-07-17,Maroua,6.0
2017-07-20,Maroua,20.0
2017-07-23,Maroua,7.0
2017-07-24,Maroua,12.0
2017-07-26,Maroua,1.0
2017-07-27,Maroua,2.0
2017-07-28,Maroua,1.0
2017-07-30,Maroua,26.0
2017-07-31,Maroua,2.0
2017-08-03,Maroua,22.0
2017-08-07,Maroua,4.0
2017-08-08,Maroua,23.0
2017-08-09,Maroua,2.0
2017-08-10,Maroua,3.0
2017-08-11,Maroua,3.0
2017-08-12,Maroua,16.0
2017-08-16,Maroua,16.0
2017-08-20,Maroua,19.0
2017-08-21,Maroua,1.0
2017-08-27,Maroua,11.0
2017-08-29,Maroua,14.0
2017-09-03,Maroua,8.0
2017-09-05,Maroua,3.0
2017-09-10,Maroua,4.0
2017-09-14,Maroua,4.0
2017-09-15,Maroua,44.0
2017-09-17,Maroua,7.0
2017-09-21,Maroua,3.0
2017-09-22,Maroua,11.0
2017-09-23,Maroua,4.0
2017-09-25,Maroua,2.0
2017-10-06,Maroua,7.0
2017-10-11,Maroua,1.0
2018-04-21,Maroua,2.0
2018-04-25,Maroua,5.0
2018-04-26,Maroua,7.0
2018-05-04,Maroua,4.0
2018-05-14,Maroua,3.0
2018-05-17,Maroua,25.0
2018-05-22,Maroua,8.0
2018-05-25,Maroua,4.0
2018-05-26,Maroua,1.0
2018-05-28,Maroua,7.0
2018-06-01,Maroua,58.0
2018-06-02,Maroua,3.0
2018-06-03,Maroua,18.0
2018-06-09,Maroua,34.0
2018-06-10,Maroua,10.0
2018-06-13,Maroua,39.0
2018-06-16,Maroua,1.0
2018-06-17,Maroua,1.0
2018-06-19,Maroua,7.0
2018-06-22,Maroua,4.0
2018-06-23,Maroua,20.0
2018-06-30,Maroua,19.0
2018-07-09,Maroua,34.0
2018-07-11,Maroua,15.0
2018-07-14,Maroua,3.0
2018-07-15,Maroua,14.0
2018-07-18,Maroua,2.0
2018-07-19,Maroua,43.0
2018-07-20,Maroua,7.0
2018-07-23,Maroua,29.0
2018-07-24,Maroua,52.0
2018-07-25,Maroua,25.0
2018-07-27,Maroua,9.0
2018-08-01,Maroua,4.0
2018-08-04,Maroua,54.0
2018-08-05,Maroua,1.0
2018-08-08,Maroua,60.0
2018-08-11,Maroua,22.0
2018-08-13,Maroua,61.0
2018-08-14,Maroua,1.0
2018-08-16,Maroua,14.0
2018-08-18,Maroua,58.0
2018-08-20,Maroua,14.0
2018-08-21,Maroua,10.0
2018-08-23,Maroua,2.0
2018-08-24,Maroua,2.0
2018-08-26,Maroua,5.0
2018-08-27,Maroua,6.0
2018-08-30,Maroua,34.0
2018-08-31,Maroua,16.0
2018-09-01,Maroua,34.0
2018-09-02,Maroua,9.0
2018-09-03,Maroua,1.0
2018-09-05,Maroua,4.0
2018-09-06,Maroua,19.0
2018-09-07,Maroua,18.0
2018-09-09,Maroua,18.0
2018-09-10,Maroua,7.0
2018-09-12,Maroua,2.0
2018-09-13,Maroua,4.0
2018-09-17,Maroua,4.0
2018-09-19,Maroua,23.0
2018-09-22,Maroua,4.0
2018-09-23,Maroua,25.0
2018-09-27,Maroua,40.0
2018-10-02,Maroua,1.0
2018-10-26,Maroua,24.0
2019-04-13,Maroua,5.0
2019-05-02,Maroua,20.0
2019-05-09,Maroua,21.0
2019-05-11,Maroua,1.0
2019-05-18,Maroua,9.0
2019-05-19,Maroua,2.0
2019-05-20,Maroua,32.0
2019-05-26,Maroua,7.0
2019-05-29,Maroua,24.0
2019-06-05,Maroua,11.0
2019-06-06,Maroua,7.0
2019-06-07,Maroua,6.0
2019-06-09,Maroua,4.0
2019-06-11,Maroua,5.0
2019-06-13,Maroua,10.0
2019-06-23,Maroua,10.0
2019-06-25,Maroua,10.0
2019-06-27,Maroua,2.0
2019-07-04,Maroua,3.0
2019-07-05,Maroua,1.0
2019-07-07,Maroua,15.0
2019-07-10,Maroua,8.0
2019-07-11,Maroua,9.0
2019-07-13,Maroua,17.0
2019-07-14,Maroua,1.0
2019-07-17,Maroua,34.0
2019-07-18,Maroua,5.0
2019-07-19,Maroua,4.0
2019-07-20,Maroua,3.0
2019-07-21,Maroua,7.0
2019-07-23,Maroua,2.0
2019-07-24,Maroua,37.0
2019-07-28,Maroua,26.0
2019-08-01,Maroua,19.0
2019-08-02,Maroua,3.0
2019-08-04,Maroua,11.0
2019-08-06,Maroua,13.0
2019-08-07,Maroua,22.0
2019-08-08,Maroua,17.0
2019-08-10,Maroua,22.0
2019-08-11,Maroua,8.0
2019-08-12,Maroua,15.0
2019-08-13,Maroua,22.0
2019-08-14,Maroua,2.0
2019-08-15,Maroua,65.0
2019-08-16,Maroua,5.0
2019-08-17,Maroua,3.0
2019-08-18,Maroua,7.0
2019-08-21,Maroua,5.0
2019-08-23,Maroua,64.0
2019-08-24,Maroua,33.0
2019-08-25,Maroua,4.0
2019-08-26,Maroua,17.0
2019-08-27,Maroua,2.0
2019-08-28,Maroua,37.0
2019-08-31,Maroua,24.0
2019-09-03,Maroua,21.0
2019-09-05,Maroua,1.0
2019-09-08,Maroua,10.0
2019-09-09,Maroua,6.0
2019-09-13,Maroua,13.0
2019-09-15,Maroua,2.0
2019-09-16,Maroua,2.0
2019-09-19,Maroua,18.0
2019-09-28,Maroua,5.0
2019-10-01,Maroua,19.0
2019-10-02,Maroua,60.0
2019-10-03,Maroua,5.0
2019-10-06,Maroua,4.0
2019-10-08,Maroua,5.0
2019-10-09,Maroua,5.0
2019-10-11,Maroua,26.0
2019-10-15,Maroua,2.0
2019-10-20,Maroua,68.0
2019-10-23,Maroua,3.0
2019-10-25,Maroua,29.0
2019-10-26,Maroua,18.0
2020-03-25,Maroua,17.0
2020-04-06,Maroua,1.0
2020-05-01,Maroua,5.0
2020-05-02,Maroua,5.0
2020-05-09,Maroua,2.0
2020-05-20,Maroua,4.0
2020-05-24,Maroua,2.0
2020-06-05,Maroua,3.0
2020-06-08,Maroua,32.0
2020-06-10,Maroua,2.0
2020-06-12,Maroua,20.0
2020-06-14,Maroua,4.0
2020-06-17,Maroua,46.0
2020-06-18,Maroua,7.0
2020-06-24,Maroua,2.0
2020-06-25,Maroua,56.0
2020-06-28,Maroua,32.0
2020-06-30,Maroua,1.0
2020-07-05,Maroua,4.0
2020-07-09,Maroua,9.0
2020-07-12,Maroua,10.0
2020-07-14,Maroua,42.0
2020-07-16,Maroua,2.0
2020-07-19,Maroua,8.0
2020-07-23,Maroua,20.0
2020-07-25,Maroua,2.0
2020-07-26,Maroua,16.0
2020-07-28,Maroua,5.0
2020-07-29,Maroua,33.0
2020-08-02,Maroua,39.0
2020-08-12,Maroua,3.0
2020-08-13,Maroua,43.0
2020-08-16,Maroua,3.0
2020-08-17,Maroua,2.0
2020-08-19,Maroua,11.0
2020-08-20,Maroua,2.0
2020-08-22,Maroua,37.0
2020-08-26,Maroua,1.0
2020-08-27,Maroua,12.0
2020-08-28,Maroua,15.0
2020-08-29,Maroua,1.0
2020-08-30,Maroua,156.0
2020-09-01,Maroua,15.0
2020-09-02,Maroua,83.0
2020-09-03,Maroua,9.0
2020-09-06,Maroua,10.0
2020-09-09,Maroua,35.0
2020-09-10,Maroua,20.0
2020-09-12,Maroua,9.0
2020-09-13,Maroua,9.0
2020-09-14,Maroua,24.0
2020-09-15,Maroua,18.0
2020-09-16,Maroua,10.0
2020-09-19,Maroua,9.0
2020-09-20,Maroua,1.0
2020-09-25,Maroua,25.0
2020-09-28,Maroua,20.0
2020-10-02,Maroua,33.0
2020-10-05,Maroua,1.0
2020-10-08,Maroua,1.0
2021-04-10,Maroua,3.0
2021-04-22,Maroua,5.0
2021-05-07,Maroua,4.0
2021-05-09,Maroua,2.0
2021-05-13,Maroua,1.0
2021-05-15,Maroua,12.0
2021-05-17,Maroua,7.0
2021-06-04,Maroua,53.0
2021-06-07,Maroua,15.0
2021-06-11,Maroua,9.0
2021-06-12,Maroua,9.0
2021-06-15,Maroua,3.0
2021-06-17,Maroua,10.0
2021-06-19,Maroua,1.0
2021-06-21,Maroua,2.0
2021-06-26,Maroua,9.0
2021-06-27,Maroua,2.0
2021-06-29,Maroua,4.0
2021-07-02,Maroua,41.0
2021-07-05,Maroua,2.0
2021-07-07,Maroua,40.0
2021-07-08,Maroua,51.0
2021-07-11,Maroua,36.0
2021-07-22,Maroua,104.0
2021-07-24,Maroua,14.0
2021-07-25,Maroua,45.0
2021-07-26,Maroua,23.0
2021-07-27,Maroua,10.0
2021-07-29,Maroua,38.0
2021-07-30,Maroua,2.0
2021-07-31,Maroua,15.0
2021-08-01,Maroua,4.0
2021-08-05,Maroua,7.0
2021-08-06,Maroua,4.0
2021-08-08,Maroua,16.0
2021-08-11,Maroua,21.0
2021-08-15,Maroua,33.0
2021-08-16,Maroua,20.0
2021-08-17,Maroua,18.0
2021-08-19,Maroua,32.0
2021-08-20,Maroua,2.0
2021-08-23,Maroua,5.0
2021-08-24,Maroua,7.0
2021-08-27,Maroua,14.0
2021-08-30,Maroua,5.0
2021-09-04,Maroua,18.0
2021-09-08,Maroua,6.0
2021-09-09,Maroua,4.0
2021-09-11,Maroua,9.0
2021-09-12,Maroua,2.0
2021-09-13,Maroua,8.0
2021-09-21,Maroua,12.0
2021-09-22,Maroua,55.0
2021-09-27,Maroua,2.0
2021-09-28,Maroua,15.0
2021-10-14,Maroua,3.0
2021-10-20,Maroua,14.0
2021-10-22,Maroua,10.0
2014-03-26,Mayo Galké,22.0
2014-03-29,Mayo Galké,9.0
2014-04-15,Mayo Galké,3.0
2014-04-19,Mayo Galké,2.0
2014-04-20,Mayo Galké,14.0
2014-04-22,Mayo Galké,10.0
2014-04-23,Mayo Galké,2.0
2014-04-27,Mayo Galké,27.0
2014-04-28,Mayo Galké,29.0
2014-05-01,Mayo Galké,3.0
2014-05-03,Mayo Galké,4.0
2014-05-04,Mayo Galké,7.0
2014-05-05,Mayo Galké,7.0
2014-05-07,Mayo Galké,2.0
2014-05-12,Mayo Galké,5.0
2014-05-13,Mayo Galké,39.0
2014-05-14,Mayo Galké,1.0
2014-05-20,Mayo Galké,7.0
2014-05-28,Mayo Galké,26.0
2014-05-29,Mayo Galké,17.0
2014-06-02,Mayo Galké,12.0
2014-06-06,Mayo Galké,8.0
2014-06-07,Mayo Galké,1.0
2014-06-10,Mayo Galké,9.0
2014-06-11,Mayo Galké,14.0
2014-06-12,Mayo Galké,1.0
2014-06-15,Mayo Galké,20.0
2014-06-17,Mayo Galké,1.0
2014-06-18,Mayo Galké,26.0
2014-06-21,Mayo Galké,18.0
2014-06-22,Mayo Galké,37.0
2014-06-26,Mayo Galké,22.0
2014-06-28,Mayo Galké,1.0
2014-06-29,Mayo Galké,3.0
2014-07-01,Mayo Galké,14.0
2014-07-03,Mayo Galké,20.0
2014-07-04,Mayo Galké,8.0
2014-07-05,Mayo Galké,2.0
2014-07-06,Mayo Galké,2.0
2014-07-08,Mayo Galké,22.0
2014-07-11,Mayo Galké,13.0
2014-07-12,Mayo Galké,2.0
2014-07-14,Mayo Galké,40.0
2014-07-20,Mayo Galké,4.0
2014-07-21,Mayo Galké,2.0
2014-07-22,Mayo Galké,22.0
2014-07-23,Mayo Galké,9.0
2014-07-24,Mayo Galké,19.0
2014-07-25,Mayo Galké,54.0
2014-07-27,Mayo Galké,14.0
2014-07-28,Mayo Galké,8.0
2014-07-29,Mayo Galké,2.0
