Date,Station,Pluie_mm
2015-04-23,Kaélé,0.0
2015-04-24,Kaélé,0.0
2015-04-25,Kaélé,0.0
2015-04-26,Kaélé,0.0
2015-04-27,Kaélé,0.0
2015-04-28,Kaélé,0.0
2015-04-29,Kaélé,0.0
2015-04-30,Kaélé,0.0
2015-05-01,Kaélé,0.0
2015-05-02,Kaélé,0.0
2015-05-03,Kaélé,0.0
2015-05-04,Kaélé,0.0
2015-05-05,Kaélé,0.0
2015-05-06,Kaélé,0.0
2015-05-07,Kaélé,0.0
2015-05-08,Kaélé,0.0
2015-05-09,Kaélé,0.0
2015-05-10,Kaélé,0.0
2015-05-11,Kaélé,0.0
2015-05-12,Kaélé,0.0
2015-05-13,Kaélé,0.0
2015-05-14,Kaélé,0.0
2015-05-15,Kaélé,0.0
2015-05-16,Kaélé,0.0
2015-05-17,Kaélé,0.0
2015-05-18,Kaélé,0.0
2015-05-19,Kaélé,0.0
2015-05-20,Kaélé,0.0
2015-05-21,Kaélé,0.0
2015-05-22,Kaélé,0.0
2015-05-23,Kaélé,0.0
2015-05-24,Kaélé,0.0
2015-05-25,Kaélé,0.0
2015-05-26,Kaélé,0.0
2015-05-27,Kaélé,0.0
2015-05-28,Kaélé,0.0
2015-05-29,Kaélé,0.0
2015-05-30,Kaélé,0.0
2015-05-31,Kaélé,0.0
2015-06-01,Kaélé,0.0
2015-06-02,Kaélé,0.0
2015-06-03,Kaélé,0.0
2015-06-04,Kaélé,0.0
2015-06-05,Kaélé,0.0
2015-06-06,Kaélé,0.0
2015-06-07,Kaélé,0.0
2015-06-08,Kaélé,0.0
2015-06-09,Kaélé,0.0
2015-06-10,Kaélé,0.0
2015-06-11,Kaélé,0.0
2015-06-12,Kaélé,0.0
2015-06-13,Kaélé,0.0
2015-06-14,Kaélé,0.0
2015-06-15,Kaélé,0.0
2015-06-16,Kaélé,0.0
2015-06-17,Kaélé,0.0
2015-06-18,Kaélé,0.0
2015-06-19,Kaélé,0.0
2015-06-20,Kaélé,0.0
2015-06-21,Kaélé,0.0
2015-06-22,Kaélé,0.0
2015-06-23,Kaélé,0.0
2015-06-24,Kaélé,0.0
2015-06-25,Kaélé,0.0
2015-06-26,Kaélé,0.0
2015-06-27,Kaélé,0.0
2015-06-28,Kaélé,0.0
2015-06-29,Kaélé,0.0
2015-06-30,Kaélé,0.0
2015-07-01,Kaélé,0.0
2015-07-02,Kaélé,0.0
2015-07-03,Kaélé,0.0
2015-07-04,Kaélé,0.0
2015-07-05,Kaélé,0.0
2015-07-06,Kaélé,0.0
2015-07-07,Kaélé,0.0
2015-07-08,Kaélé,0.0
2015-07-09,Kaélé,0.0
2015-07-10,Kaélé,0.0
2015-07-11,Kaélé,0.0
2015-07-12,Kaélé,0.0
2015-07-13,Kaélé,0.0
2015-07-14,Kaélé,0.0
2015-07-15,Kaélé,0.0
2015-07-16,Kaélé,0.0
2015-07-17,Kaélé,0.0
2015-07-18,Kaélé,0.0
2015-07-19,Kaélé,0.0
2015-07-20,Kaélé,0.0
2015-07-21,Kaélé,0.0
2015-07-22,Kaélé,0.0
2015-07-23,Kaélé,0.0
2015-07-24,Kaélé,0.0
2015-07-25,Kaélé,0.0
2015-07-26,Kaélé,0.0
2015-07-27,Kaélé,0.0
2015-07-28,Kaélé,0.0
2015-07-29,Kaélé,0.0
2015-07-30,Kaélé,0.0
2015-07-31,Kaélé,0.0
2015-08-01,Kaélé,0.0
2015-08-02,Kaélé,0.0
2015-08-03,Kaélé,0.0
2015-08-04,Kaélé,0.0
2015-08-05,Kaélé,0.0
2015-08-06,Kaélé,0.0
2015-08-07,Kaélé,0.0
2015-08-08,Kaélé,0.0
2015-08-09,Kaélé,0.0
2015-08-10,Kaélé,0.0
2015-08-11,Kaélé,0.0
2015-08-12,Kaélé,0.0
2015-08-13,Kaélé,0.0
2015-08-14,Kaélé,0.0
2015-08-15,Kaélé,0.0
2015-08-16,Kaélé,0.0
2015-08-17,Kaélé,0.0
2015-08-18,Kaélé,0.0
2015-08-19,Kaélé,0.0
2015-08-20,Kaélé,0.0
2015-08-21,Kaélé,0.0
2015-08-22,Kaélé,0.0
2015-08-23,Kaélé,0.0
2015-08-24,Kaélé,0.0
2015-08-25,Kaélé,0.0
2015-08-26,Kaélé,0.0
2015-08-27,Kaélé,0.0
2015-08-28,Kaélé,0.0
2015-08-29,Kaélé,0.0
2015-08-30,Kaélé,0.0
2015-08-31,Kaélé,0.0
2015-09-01,Kaélé,0.0
2015-09-02,Kaélé,0.0
2015-09-03,Kaélé,0.0
2015-09-04,Kaélé,0.0
2015-09-05,Kaélé,0.0
2015-09-06,Kaélé,0.0
2015-09-07,Kaélé,0.0
2015-09-08,Kaélé,0.0
2015-09-09,Kaélé,0.0
2015-09-10,Kaélé,0.0
2015-09-11,Kaélé,0.0
2015-09-12,Kaélé,0.0
2015-09-13,Kaélé,0.0
2015-09-14,Kaélé,0.0
2015-09-15,Kaélé,0.0
2015-09-16,Kaélé,0.0
2015-09-17,Kaélé,0.0
2015-09-18,Kaélé,0.0
2015-09-19,Kaélé,0.0
2015-09-20,Kaélé,0.0
2015-09-21,Kaélé,0.0
2015-09-22,Kaélé,0.0
2015-09-23,Kaélé,0.0
2015-09-24,Kaélé,0.0
2015-09-25,Kaélé,0.0
2015-09-26,Kaélé,0.0
2015-09-27,Kaélé,0.0
2015-09-28,Kaélé,0.0
2015-09-29,Kaélé,0.0
2015-09-30,Kaélé,0.0
2015-10-01,Kaélé,0.0
2015-10-02,Kaélé,0.0
2015-10-03,Kaélé,0.0
2015-10-04,Kaélé,0.0
2015-10-05,Kaélé,0.0
2015-10-06,Kaélé,0.0
2015-10-07,Kaélé,0.0
2015-10-08,Kaélé,0.0
2015-10-09,Kaélé,0.0
2015-10-10,Kaélé,0.0
2015-10-11,Kaélé,0.0
2015-10-12,Kaélé,0.0
2015-10-13,Kaélé,0.0
2015-10-14,Kaélé,0.0
2015-10-15,Kaélé,0.0
2015-10-16,Kaélé,0.0
2015-10-17,Kaélé,0.0
2015-10-18,Kaélé,0.0
2015-10-19,Kaélé,0.0
2015-10-20,Kaélé,0.0
2015-10-21,Kaélé,0.0
2015-10-22,Kaélé,0.0
2015-10-23,Kaélé,0.0
2015-10-24,Kaélé,0.0
2015-10-25,Kaélé,0.0
2015-10-26,Kaélé,0.0
2015-10-27,Kaélé,0.0
2015-10-28,Kaélé,0.0
2015-10-29,Kaélé,0.0
2015-10-30,Kaélé,0.0
2015-10-31,Kaélé,0.0
2015-11-01,Kaélé,0.0
2015-11-02,Kaélé,0.0
2015-11-03,Kaélé,0.0
2015-11-04,Kaélé,0.0
2015-11-05,Kaélé,0.0
2015-11-06,Kaélé,0.0
2015-11-07,Kaélé,0.0
2015-11-08,Kaélé,0.0
2015-11-09,Kaélé,0.0
2015-11-10,Kaélé,0.0
2015-11-11,Kaélé,0.0
2015-11-12,Kaélé,0.0
2015-11-13,Kaélé,0.0
2015-11-14,Kaélé,0.0
2015-11-15,Kaélé,0.0
2015-11-16,Kaélé,0.0
2015-11-17,Kaélé,0.0
2015-11-18,Kaélé,0.0
2015-11-19,Kaélé,0.0
2015-11-20,Kaélé,0.0
2015-11-21,Kaélé,0.0
2015-11-22,Kaélé,0.0
2015-11-24,Kaélé,0.0
2015-11-25,Kaélé,0.0
2015-11-26,Kaélé,0.0
2015-11-27,Kaélé,0.0
2015-11-28,Kaélé,0.0
2015-11-29,Kaélé,0.0
2015-11-30,Kaélé,0.0
2015-12-01,Kaélé,0.0
2015-12-02,Kaélé,0.0
2014-03-26,Maroua,0.0
2014-03-27,Maroua,2.0
2014-03-28,Maroua,0.0
2014-03-29,Maroua,0.0
2014-03-30,Maroua,0.0
2014-03-31,Maroua,0.0
2014-04-01,Maroua,0.0
2014-04-02,Maroua,0.0
2014-04-03,Maroua,0.0
2014-04-04,Maroua,0.0
2014-04-05,Maroua,0.0
2014-04-06,Maroua,0.0
2014-04-07,Maroua,0.0
2014-04-08,Maroua,0.0
2014-04-09,Maroua,0.0
2014-04-10,Maroua,0.0
2014-04-11,Maroua,0.0
2014-04-12,Maroua,0.0
2014-04-13,Maroua,0.0
2014-04-14,Maroua,0.0
2014-04-15,Maroua,0.0
2014-04-16,Maroua,0.0
2014-04-17,Maroua,11.0
2014-04-18,Maroua,0.0
2014-04-19,Maroua,1.0
2014-04-20,Maroua,0.0
2014-04-21,Maroua,0.0
2014-04-22,Maroua,0.0
2014-04-23,Maroua,0.0
2014-04-24,Maroua,0.0
2014-04-25,Maroua,0.0
2014-04-26,Maroua,0.0
2014-04-27,Maroua,0.0
2014-04-28,Maroua,0.0
2014-04-29,Maroua,0.0
2014-04-30,Maroua,0.0
2014-05-01,Maroua,0.0
2014-05-02,Maroua,0.0
2014-05-03,Maroua,0.0
2014-05-04,Maroua,0.0
2014-05-05,Maroua,0.0
2014-05-06,Maroua,0.0
2014-05-07,Maroua,0.0
2014-05-08,Maroua,0.0
2014-05-09,Maroua,0.0
2014-05-10,Maroua,0.0
2014-05-11,Maroua,0.0
2014-05-12,Maroua,0.0
2014-05-13,Maroua,0.0
2014-05-14,Maroua,0.0
2014-05-15,Maroua,0.0
2014-05-16,Maroua,0.0
2014-05-17,Maroua,0.0
2014-05-18,Maroua,0.0
2014-05-19,Maroua,0.0
2014-05-20,Maroua,0.0
2014-05-21,Maroua,0.0
2014-05-22,Maroua,0.0
2014-05-23,Maroua,0.0
2014-05-24,Maroua,0.0
2014-05-25,Maroua,0.0
2014-05-26,Maroua,0.0
2014-05-27,Maroua,0.0
2014-05-28,Maroua,0.0
2014-05-29,Maroua,0.0
2014-05-30,Maroua,0.0
2014-05-31,Maroua,0.0
2014-06-01,Maroua,0.0
2014-06-02,Maroua,0.0
2014-06-03,Maroua,0.0
2014-06-04,Maroua,0.0
2014-06-05,Maroua,0.0
2014-06-06,Maroua,0.0
2014-06-07,Maroua,0.0
2014-06-08,Maroua,0.0
2014-06-09,Maroua,0.0
2014-06-10,Maroua,0.0
2014-06-11,Maroua,0.0
2014-06-12,Maroua,0.0
2014-06-13,Maroua,0.0
2014-06-14,Maroua,0.0
2014-06-15,Maroua,0.0
2014-06-16,Maroua,0.0
2014-06-17,Maroua,0.0
2014-06-18,Maroua,0.0
2014-06-19,Maroua,0.0
2014-06-20,Maroua,0.0
2014-06-21,Maroua,0.0
2014-06-22,Maroua,0.0
2014-06-23,Maroua,0.0
2014-06-24,Maroua,0.0
2014-06-25,Maroua,0.0
2014-06-26,Maroua,0.0
2014-06-27,Maroua,0.0
2014-06-28,Maroua,0.0
2014-06-29,Maroua,0.0
2014-06-30,Maroua,0.0
2014-07-01,Maroua,0.0
2014-07-02,Maroua,0.0
2014-07-03,Maroua,0.0
2014-07-04,Maroua,0.0
2014-07-05,Maroua,0.0
2014-07-06,Maroua,0.0
2014-07-07,Maroua,0.0
2014-07-08,Maroua,0.0
2014-07-09,Maroua,0.0
2014-07-10,Maroua,0.0
2014-07-11,Maroua,0.0
2014-07-12,Maroua,0.0
2014-07-13,Maroua,0.0
2014-07-14,Maroua,0.0
2014-07-15,Maroua,0.0
2014-07-16,Maroua,0.0
2014-07-17,Maroua,0.0
2014-07-18,Maroua,0.0
2014-07-19,Maroua,0.0
2014-07-20,Maroua,0.0
2014-07-21,Maroua,0.0
2014-07-22,Maroua,0.0
2014-07-23,Maroua,0.0
2014-07-24,Maroua,0.0
2014-07-25,Maroua,0.0
2014-07-26,Maroua,0.0
2014-07-27,Maroua,0.0
2014-07-28,Maroua,0.0
2014-07-29,Maroua,0.0
2014-07-30,Maroua,0.0
2014-07-31,Maroua,0.0
2014-08-01,Maroua,0.0
2014-08-02,Maroua,0.0
2014-08-03,Maroua,0.0
2014-08-04,Maroua,0.0
2014-08-05,Maroua,0.0
2014-08-06,Maroua,0.0
2014-08-07,Maroua,0.0
2014-08-08,Maroua,0.0
2014-08-09,Maroua,0.0
2014-08-10,Maroua,0.0
2014-08-11,Maroua,0.0
2014-08-12,Maroua,0.0
2014-08-13,Maroua,0.0
2014-08-14,Maroua,0.0
2014-08-15,Maroua,0.0
2014-08-16,Maroua,0.0
2014-08-17,Maroua,0.0
2014-08-18,Maroua,0.0
2014-08-19,Maroua,0.0
2014-08-20,Maroua,0.0
2014-08-21,Maroua,0.0
2014-08-22,Maroua,0.0
2014-08-23,Maroua,0.0
2014-08-24,Maroua,0.0
2014-08-25,Maroua,0.0
2014-08-26,Maroua,19.0
2014-08-27,Maroua,0.0
2014-08-28,Maroua,0.0
2014-08-29,Maroua,3.0
2014-08-30,Maroua,0.0
2014-08-31,Maroua,1.0
2014-09-01,Maroua,1.0
2014-09-02,Maroua,23.0
2014-09-03,Maroua,0.0
2014-09-04,Maroua,0.0
2014-09-05,Maroua,3.0
2014-09-06,Maroua,0.0
2014-09-07,Maroua,21.0
2014-09-08,Maroua,0.0
2014-09-09,Maroua,0.0
2014-09-10,Maroua,0.0
2014-09-11,Maroua,0.0
2014-09-12,Maroua,0.0
2014-09-13,Maroua,49.0
2014-09-14,Maroua,3.0
2014-09-15,Maroua,0.0
2014-09-16,Maroua,0.0
2014-09-17,Maroua,0.0
2014-09-18,Maroua,0.0
2014-09-19,Maroua,0.0
2014-09-20,Maroua,7.0
2014-09-21,Maroua,0.0
2014-09-22,Maroua,0.0
2014-09-23,Maroua,0.0
2014-09-24,Maroua,2.0
2014-09-25,Maroua,0.0
2014-09-26,Maroua,0.0
2014-09-27,Maroua,23.0
2014-09-28,Maroua,0.0
2014-09-29,Maroua,4.0
2014-09-30,Maroua,0.0
2014-10-01,Maroua,2.0
2014-10-02,Maroua,0.0
2014-10-03,Maroua,0.0
2014-10-04,Maroua,6.0
2014-10-05,Maroua,0.0
2014-10-06,Maroua,0.0
2014-10-07,Maroua,0.0
2014-10-08,Maroua,0.0
2014-10-09,Maroua,0.0
2014-10-10,Maroua,0.0
2014-10-11,Maroua,6.0
2014-10-12,Maroua,0.0
2014-10-13,Maroua,1.0
2014-10-14,Maroua,0.0
2014-10-15,Maroua,0.0
2014-10-16,Maroua,0.0
2014-10-17,Maroua,0.0
2014-10-18,Maroua,7.0
2014-10-19,Maroua,0.0
2014-10-20,Maroua,0.0
2014-10-21,Maroua,0.0
2014-10-22,Maroua,0.0
2014-10-23,Maroua,0.0
2014-10-24,Maroua,0.0
2014-10-25,Maroua,0.0
2014-10-26,Maroua,0.0
2014-10-27,Maroua,1.0
2014-10-28,Maroua,0.0
2014-10-29,Maroua,0.0
2014-10-30,Maroua,0.0
2014-10-31,Maroua,0.0
2014-11-01,Maroua,0.0
2014-11-02,Maroua,0.0
2014-11-03,Maroua,0.0
2014-11-04,Maroua,0.0
2014-11-05,Maroua,0.0
2014-11-06,Maroua,0.0
2014-11-07,Maroua,0.0
2014-11-08,Maroua,0.0
2014-11-09,Maroua,0.0
2014-11-10,Maroua,0.0
2014-11-11,Maroua,0.0
2014-11-12,Maroua,0.0
2014-11-13,Maroua,0.0
2014-11-14,Maroua,0.0
2014-11-15,Maroua,0.0
2014-11-16,Maroua,0.0
2014-11-17,Maroua,0.0
2014-11-18,Maroua,0.0
2014-11-19,Maroua,0.0
2014-11-20,Maroua,0.0
2014-11-21,Maroua,0.0
2014-11-22,Maroua,0.0
2014-11-23,Maroua,0.0
2014-11-24,Maroua,0.0
2014-11-25,Maroua,0.0
2014-11-26,Maroua,0.0
2014-11-27,Maroua,0.0
2014-11-28,Maroua,0.0
2014-11-29,Maroua,0.0
2014-11-30,Maroua,0.0
2014-12-01,Maroua,0.0
2014-12-02,Maroua,0.0
2015-03-26,Maroua,0.0
2015-03-27,Maroua,0.0
2015-03-28,Maroua,0.0
2015-03-29,Maroua,0.0
2015-03-30,Maroua,0.0
2015-03-31,Maroua,0.0
2015-04-01,Maroua,0.0
2015-04-02,Maroua,0.0
2015-04-03,Maroua,0.0
2015-04-04,Maroua,0.0
2015-04-05,Maroua,0.0
2015-04-06,Maroua,0.0
2015-04-07,Maroua,0.0
2015-04-08,Maroua,0.0
2015-04-09,Maroua,0.0
2015-04-10,Maroua,0.0
2015-04-11,Maroua,0.0
2015-04-12,Maroua,0.0
2015-04-13,Maroua,0.0
2015-04-14,Maroua,0.0
2015-04-15,Maroua,0.0
2015-04-16,Maroua,0.0
2015-04-17,Maroua,0.0
2015-04-18,Maroua,0.0
2015-04-19,Maroua,0.0
2015-04-20,Maroua,0.0
2015-04-21,Maroua,0.0
2015-04-22,Maroua,0.0
2015-04-23,Maroua,0.0
2015-04-24,Maroua,0.0
2015-04-25,Maroua,0.0
2015-04-26,Maroua,0.0
2015-04-27,Maroua,0.0
2015-04-28,Maroua,0.0
2015-04-29,Maroua,0.0
2015-04-30,Maroua,0.0
2015-05-01,Maroua,0.0
2015-05-02,Maroua,0.0
2015-05-03,Maroua,0.0
2015-05-04,Maroua,0.0
2015-05-05,Maroua,0.0
2015-05-06,Maroua,0.0
2015-05-07,Maroua,0.0
2015-05-08,Maroua,0.0
2015-05-09,Maroua,0.0
2015-05-10,Maroua,0.0
2015-05-11,Maroua,0.0
2015-05-12,Maroua,0.0
2015-05-13,Maroua,0.0
2015-05-14,Maroua,0.0
2015-05-15,Maroua,0.0
2015-05-16,Maroua,0.0
2015-05-17,Maroua,0.0
2015-05-18,Maroua,0.0
2015-05-19,Maroua,0.0
2015-05-20,Maroua,0.0
2015-05-21,Maroua,0.0
2015-05-22,Maroua,0.0
2015-05-23,Maroua,0.0
2015-05-24,Maroua,0.0
2015-05-25,Maroua,0.0
2015-05-26,Maroua,0.0
2015-05-27,Maroua,0.0
2015-05-28,Maroua,0.0
2015-05-29,Maroua,0.0
2015-05-30,Maroua,0.0
2015-05-31,Maroua,0.0
2015-06-01,Maroua,0.0
2015-06-02,Maroua,0.0
2015-06-03,Maroua,0.0
2015-06-04,Maroua,0.0
2015-06-05,Maroua,0.0
2015-06-06,Maroua,0.0
2015-06-07,Maroua,0.0
2015-06-08,Maroua,0.0
2015-06-09,Maroua,0.0
2015-06-10,Maroua,0.0
2015-06-11,Maroua,0.0
2015-06-12,Maroua,0.0
2015-06-13,Maroua,0.0
2015-06-14,Maroua,0.0
2015-06-15,Maroua,0.0
2015-06-16,Maroua,0.0
2015-06-17,Maroua,0.0
2015-06-18,Maroua,0.0
2015-06-19,Maroua,0.0
2015-06-20,Maroua,0.0
2015-06-21,Maroua,0.0
2015-06-22,Maroua,0.0
2015-06-23,Maroua,0.0
2015-06-24,Maroua,0.0
2015-06-25,Maroua,0.0
2015-06-26,Maroua,0.0
2015-06-27,Maroua,0.0
2015-06-28,Maroua,0.0
2015-06-29,Maroua,0.0
2015-06-30,Maroua,0.0
2015-07-01,Maroua,0.0
2015-07-02,Maroua,0.0
2015-07-03,Maroua,0.0
2015-07-04,Maroua,0.0
2015-07-05,Maroua,0.0
2015-07-06,Maroua,0.0
2015-07-07,Maroua,0.0
2015-07-08,Maroua,0.0
2015-07-09,Maroua,0.0
2015-07-10,Maroua,0.0
2015-07-11,Maroua,0.0
2015-07-12,Maroua,0.0
2015-07-13,Maroua,0.0
2015-07-14,Maroua,0.0
2015-07-15,Maroua,0.0
2015-07-16,Maroua,0.0
2015-07-17,Maroua,0.0
2015-07-18,Maroua,0.0
2015-07-19,Maroua,0.0
2015-07-20,Maroua,0.0
2015-07-21,Maroua,0.0
2015-07-22,Maroua,0.0
2015-07-23,Maroua,0.0
2015-07-24,Maroua,0.0
2015-07-25,Maroua,0.0
2015-07-26,Maroua,0.0
2015-07-27,Maroua,0.0
2015-07-28,Maroua,0.0
2015-07-29,Maroua,0.0
2015-07-30,Maroua,0.0
2015-07-31,Maroua,0.0
2015-08-01,Maroua,0.0
2015-08-02,Maroua,0.0
2015-08-03,Maroua,0.0
2015-08-04,Maroua,0.0
2015-08-05,Maroua,0.0
2015-08-06,Maroua,0.0
2015-08-07,Maroua,0.0
2015-08-08,Maroua,0.0
2015-08-09,Maroua,0.0
2015-08-10,Maroua,0.0
2015-08-11,Maroua,0.0
2015-08-12,Maroua,0.0
2015-08-13,Maroua,0.0
2015-08-14,Maroua,0.0
2015-08-15,Maroua,0.0
2015-08-16,Maroua,0.0
2015-08-17,Maroua,0.0
2015-08-18,Maroua,0.0
2015-08-19,Maroua,0.0
2015-08-20,Maroua,0.0
2015-08-21,Maroua,0.0
2015-08-22,Maroua,0.0
2015-08-23,Maroua,0.0
2015-08-24,Maroua,0.0
2015-08-25,Maroua,0.0
2015-08-26,Maroua,0.0
2015-08-27,Maroua,0.0
2015-08-28,Maroua,0.0
2015-08-29,Maroua,0.0
2015-08-30,Maroua,0.0
2015-08-31,Maroua,0.0
2015-09-01,Maroua,0.0
2015-09-02,Maroua,0.0
2015-09-03,Maroua,0.0
2015-09-04,Maroua,0.0
2015-09-05,Maroua,0.0
2015-09-06,Maroua,0.0
2015-09-07,Maroua,0.0
2015-09-08,Maroua,0.0
2015-09-09,Maroua,0.0
2015-09-10,Maroua,0.0
2015-09-11,Maroua,0.0
2015-09-12,Maroua,0.0
2015-09-13,Maroua,0.0
2015-09-14,Maroua,0.0
2015-09-15,Maroua,0.0
2015-09-16,Maroua,0.0
2015-09-17,Maroua,0.0
2015-09-18,Maroua,0.0
2015-09-19,Maroua,0.0
2015-09-20,Maroua,0.0
2015-09-21,Maroua,0.0
2015-09-22,Maroua,0.0
2015-09-23,Maroua,0.0
2015-09-24,Maroua,0.0
2015-09-25,Maroua,0.0
2015-09-26,Maroua,0.0
2015-09-27,Maroua,0.0
2015-09-28,Maroua,0.0
2015-09-29,Maroua,0.0
2015-09-30,Maroua,0.0
2015-10-01,Maroua,0.0
2015-10-02,Maroua,0.0
2015-10-03,Maroua,0.0
2015-10-04,Maroua,0.0
2015-10-05,Maroua,0.0
2015-10-06,Maroua,0.0
2015-10-07,Maroua,0.0
2015-10-08,Maroua,0.0
2015-10-09,Maroua,0.0
2015-10-10,Maroua,0.0
2015-10-11,Maroua,0.0
2015-10-12,Maroua,0.0
2015-10-13,Maroua,0.0
2015-10-14,Maroua,0.0
2015-10-15,Maroua,0.0
2015-10-16,Maroua,0.0
2015-10-17,Maroua,0.0
2015-10-18,Maroua,0.0
2015-10-19,Maroua,0.0
2015-10-20,Maroua,0.0
2015-10-21,Maroua,0.0
2015-10-22,Maroua,0.0
2015-10-23,Maroua,0.0
2015-10-24,Maroua,0.0
2015-10-25,Maroua,0.0
2015-10-26,Maroua,0.0
2015-10-27,Maroua,0.0
2015-10-28,Maroua,0.0
2015-10-29,Maroua,0.0
2015-10-30,Maroua,0.0
2015-10-31,Maroua,0.0
2015-11-01,Maroua,0.0
2015-11-02,Maroua,0.0
2015-11-03,Maroua,0.0
2015-11-04,Maroua,0.0
2015-11-05,Maroua,0.0
2015-11-06,Maroua,0.0
2015-11-07,Maroua,0.0
2015-11-08,Maroua,0.0
2015-11-09,Maroua,0.0
2015-11-10,Maroua,0.0
2015-11-11,Maroua,0.0
2015-11-12,Maroua,0.0
2015-11-13,Maroua,0.0
2015-11-14,Maroua,0.0
2015-11-15,Maroua,0.0
2015-11-16,Maroua,0.0
2015-11-17,Maroua,0.0
2015-11-18,Maroua,0.0
2015-11-19,Maroua,0.0
2015-11-20,Maroua,0.0
2015-11-21,Maroua,0.0
2015-11-22,Maroua,0.0
2015-11-24,Maroua,0.0
2015-11-25,Maroua,0.0
2015-11-26,Maroua,0.0
2015-11-27,Maroua,0.0
2015-11-28,Maroua,0.0
2015-11-29,Maroua,0.0
2015-11-30,Maroua,0.0
2015-12-01,Maroua,0.0
2015-12-02,Maroua,0.0
2014-03-26,Mayo Galké,22.0
2014-03-27,Mayo Galké,0.0
2014-03-28,Mayo Galké,0.0
2014-03-29,Mayo Galké,9.0
2014-03-30,Mayo Galké,0.0
2014-03-31,Mayo Galké,0.0
2014-04-01,Mayo Galké,0.0
2014-04-02,Mayo Galké,0.0
2014-04-03,Mayo Galké,0.0
2014-04-04,Mayo Galké,0.0
2014-04-05,Mayo Galké,0.0
2014-04-06,Mayo Galké,0.0
2014-04-07,Mayo Galké,0.0
2014-04-08,Mayo Galké,0.0
2014-04-09,Mayo Galké,0.0
2014-04-10,Mayo Galké,0.0
2014-04-11,Mayo Galké,0.0
2014-04-12,Mayo Galké,0.0
2014-04-13,Mayo Galké,0.0
2014-04-14,Mayo Galké,0.0
2014-04-15,Mayo Galké,3.0
2014-04-16,Mayo Galké,0.0
2014-04-17,Mayo Galké,0.0
2014-04-18,Mayo Galké,0.0
2014-04-19,Mayo Galké,2.0
2014-04-20,Mayo Galké,14.0
2014-04-21,Mayo Galké,0.0
2014-04-22,Mayo Galké,10.0
2014-04-23,Mayo Galké,0.0
2014-04-24,Mayo Galké,0.0
2014-04-25,Mayo Galké,0.0
2014-04-26,Mayo Galké,0.0
2014-04-27,Mayo Galké,27.0
2014-04-28,Mayo Galké,29.0
2014-04-29,Mayo Galké,0.0
2014-04-30,Mayo Galké,0.0
2014-05-01,Mayo Galké,0.0
2014-05-02,Mayo Galké,0.0
2014-05-03,Mayo Galké,0.0
2014-05-04,Mayo Galké,0.0
2014-05-05,Mayo Galké,0.0
2014-05-06,Mayo Galké,0.0
2014-05-07,Mayo Galké,0.0
2014-05-08,Mayo Galké,0.0
2014-05-09,Mayo Galké,0.0
2014-05-10,Mayo Galké,0.0
2014-05-11,Mayo Galké,14.0
2014-05-12,Mayo Galké,0.0
2014-05-13,Mayo Galké,0.0
2014-05-14,Mayo Galké,0.0
2014-05-15,Mayo Galké,0.0
2014-05-16,Mayo Galké,0.0
2014-05-17,Mayo Galké,0.0
2014-05-18,Mayo Galké,0.0
2014-05-19,Mayo Galké,0.0
2014-05-20,Mayo Galké,0.0
2014-05-21,Mayo Galké,0.0
2014-05-22,Mayo Galké,0.0
2014-05-23,Mayo Galké,0.0
2014-05-24,Mayo Galké,0.0
2014-05-25,Mayo Galké,0.0
2014-05-26,Mayo Galké,0.0
2014-05-27,Mayo Galké,0.0
2014-05-28,Mayo Galké,0.0
2014-05-29,Mayo Galké,0.0
2014-05-30,Mayo Galké,0.0
2014-05-31,Mayo Galké,0.0
2014-06-01,Mayo Galké,0.0
2014-06-02,Mayo Galké,0.0
2014-06-03,Mayo Galké,0.0
2014-06-04,Mayo Galké,0.0
2014-06-05,Mayo Galké,0.0
2014-06-06,Mayo Galké,0.0
2014-06-07,Mayo Galké,0.0
2014-06-08,Mayo Galké,0.0
2014-06-09,Mayo Galké,0.0
2014-06-10,Mayo Galké,0.0
2014-06-11,Mayo Galké,0.0
2014-06-12,Mayo Galké,0.0
2014-06-13,Mayo Galké,0.0
2014-06-14,Mayo Galké,0.0
2014-06-15,Mayo Galké,0.0
2014-06-16,Mayo Galké,0.0
2014-06-17,Mayo Galké,0.0
2014-06-18,Mayo Galké,0.0
2014-06-19,Mayo Galké,0.0
2014-06-20,Mayo Galké,0.0
2014-06-21,Mayo Galké,0.0
2014-06-22,Mayo Galké,0.0
2014-06-23,Mayo Galké,0.0
2014-06-24,Mayo Galké,0.0
2014-06-25,Mayo Galké,0.0
2014-06-26,Mayo Galké,0.0
2014-06-27,Mayo Galké,0.0
2014-06-28,Mayo Galké,0.0
2014-06-29,Mayo Galké,0.0
2014-06-30,Mayo Galké,0.0
2014-07-01,Mayo Galké,0.0
2014-07-02,Mayo Galké,0.0
2014-07-03,Mayo Galké,0.0
2014-07-04,Mayo Galké,0.0
2014-07-05,Mayo Galké,0.0
2014-07-06,Mayo Galké,0.0
2014-07-07,Mayo Galké,0.0
2014-07-08,Mayo Galké,0.0
2014-07-09,Mayo Galké,0.0
2014-07-10,Mayo Galké,0.0
2014-07-11,Mayo Galké,0.0
2014-07-12,Mayo Galké,0.0
2014-07-13,Mayo Galké,0.0
2014-07-14,Mayo Galké,0.0
2014-07-15,Mayo Galké,0.0
2014-07-16,Mayo Galké,0.0
